,yaw,yaw deg,acc angle dot,gyro angle dot,acc angle cross,gyro angle cross,uva,uva cali,azimuth ,az deg,acc dot deg,acc cross deg,gyro dot deg
1215,0.400836723,22.96625248,0.793912787,1.872317717,0.793912787,1.269274937,31,0.1078,5.882348585,337.0337475,45.48785197,45.48785197,107.2759031
1216,-0.353527097,-20.25561059,1.154823528,1.427428446,1.154823528,1.427428446,41,0.2118,0.353527097,20.25561059,66.16651422,66.16651422,81.7856255
1217,-1.132255911,-64.87348505,1.560060836,2.233589377,1.560060836,0.908003277,43,0.2326,1.132255911,64.87348505,89.38490166,89.38490166,127.9752445
1218,-1.837458512,-105.2786178,1.338717944,0.400946918,1.338717944,0.400946918,155,1.3974,1.837458512,105.2786178,76.70288813,76.70288813,22.97256621
1219,2.871963514,164.5513882,1.000206187,0.108988721,1.000206187,0.108988721,89,0.711,3.411221794,195.4486118,57.30759317,57.30759317,6.244593724
1220,1.158320052,66.36685032,0.433941859,1.552522507,0.433941859,1.552522507,42,0.2222,5.124865255,293.6331497,24.86303705,24.86303705,88.95298728
1221,0.553787808,31.72970412,0.689483043,2.116377178,0.689483043,1.025215475,34,0.139,5.7293975,328.2702959,39.50446838,39.50446838,121.2594802
1222,0.104066257,5.962557344,1.02871296,0.60364906,1.02871296,0.60364906,42,0.2222,6.17911905,354.0374427,58.94091095,58.94091095,34.58654346
1223,-0.904738289,-51.83768554,1.457508856,2.487200795,1.457508856,0.654391859,39,0.191,0.904738289,51.83768554,83.50910607,83.50910607,142.5061084
1224,-1.304889406,-74.76465567,1.511542635,2.302435868,1.511542635,0.839156786,103,0.8566,1.304889406,74.76465567,86.60501354,86.60501354,131.9198578
1225,-1.084849202,-62.1572807,1.360023769,2.501094905,1.360023769,0.640497748,200,1.8654,1.084849202,62.1572807,77.923622,77.923622,143.3021822
1226,-0.213167576,-12.21360245,1.154344256,2.886593397,1.154344256,0.254999257,105,0.8774,0.213167576,12.21360245,66.13905399,66.13905399,165.3896188
1227,1.000868324,57.34553082,0.478886901,2.020602624,0.478886901,1.12099003,46,0.2638,5.282316983,302.6544692,27.43819826,27.43819826,115.7720024
1228,3.09175646,177.1445965,1.00019708,2.702595929,1.00019708,0.438996724,29,0.087,3.191428847,182.8554035,57.30707134,57.30707134,154.8473405
1229,-1.389159335,-79.59296694,1.504078249,1.567955215,1.504078249,1.567955215,134,1.179,1.389159335,79.59296694,86.17733571,86.17733571,89.83721629
1230,-0.371225764,-21.2696695,1.230197054,2.434494555,1.230197054,0.707098099,94,0.763,0.371225764,21.2696695,70.48509919,70.48509919,139.4862632
1231,0.411597356,23.58279134,0.853514572,1.627010207,0.853514572,1.514582447,53,0.3366,5.871587951,336.4172087,48.90278275,48.90278275,93.22081807
1232,0.731640694,41.91992386,0.696269785,0.688469252,0.696269785,0.688469252,32,0.1182,5.551544614,318.0800761,39.89332008,39.89332008,39.44638246
1233,2.747330236,157.4104275,0.797128913,1.84748331,0.797128913,1.294109344,31,0.1078,3.535855071,202.5895725,45.67212244,45.67212244,105.8529964
1234,-1.371154548,-78.56136866,1.545146796,1.87597292,1.545146796,1.265619733,139,1.231,1.371154548,78.56136866,88.53039011,88.53039011,107.4853308
1235,-0.479165828,-27.45417966,1.205550542,1.993518152,1.205550542,1.148074502,80,0.6174,0.479165828,27.45417966,69.07295804,69.07295804,114.2201765
1236,0.26178342,14.99908512,0.902758212,2.026439065,0.902758212,1.115153588,42,0.2222,6.021401887,345.0009149,51.72423545,51.72423545,116.1064059
1237,0.804946125,46.1200157,0.590212557,0.384818756,0.590212557,0.384818756,33,0.1286,5.478239182,313.8799843,33.81668853,33.81668853,22.04849058
1238,1.090381779,62.474274,0.387034123,0.715235752,0.387034123,0.715235752,30,0.0974,5.192803528,297.525726,22.17542179,22.17542179,40.97998995
1239,1.318700508,75.55597358,0.388526131,1.045858125,0.388526131,1.045858125,28,0.0766,4.964484799,284.4440264,22.26090751,22.26090751,59.92325655
1240,1.236460018,70.84394054,0.333816629,2.057543634,0.333816629,1.084049019,23,0.0246,5.04672529,289.1560595,19.12628397,19.12628397,117.8885664
1241,0.544654819,31.20642243,0.759299701,2.147904926,0.759299701,0.993687727,31,0.1078,5.738530488,328.7935776,43.50466826,43.50466826,123.0658871
1242,0.167372229,9.589722307,1.004354581,2.274346174,1.004354581,0.867246479,29,0.087,6.115813079,350.4102777,57.5452786,57.5452786,130.3104369
1243,0.380667513,21.81064188,0.849834273,1.624035777,0.849834273,1.517556877,31,0.1078,5.902517794,338.1893581,48.69191714,48.69191714,93.0503958
1244,0.752840795,43.13460019,0.600149924,0.66827814,0.600149924,0.66827814,29,0.087,5.530344512,316.8653998,34.38605771,34.38605771,38.28951698
1245,1.392050583,79.75862329,0.327391216,0.633473861,0.327391216,0.633473861,30,0.0974,4.891134724,280.2413767,18.75813493,18.75813493,36.29537868
1246,0.931931333,53.39573218,0.469517347,1.799309529,0.469517347,1.342283124,30,0.0974,5.351253974,306.6042678,26.9013624,26.9013624,103.0928421
1247,0.046903024,2.687345321,0.947215044,1.497303511,0.947215044,1.497303511,38,0.1806,6.236282283,357.3126547,54.27142434,54.27142434,85.78917182
1248,0.643702554,36.88143959,0.684935645,2.236360955,0.684935645,0.905231699,22,0.0142,5.639482753,323.1185604,39.24392171,39.24392171,128.1340442
1249,1.785317804,102.2911753,0.432647177,1.789047865,0.432647177,1.352544788,28,0.0766,4.497867503,257.7088247,24.78885724,24.78885724,102.504892
1250,2.682612277,153.7023615,0.777701115,2.251354195,0.777701115,0.890238458,32,0.1182,3.600573031,206.2976385,44.55899162,44.55899162,128.9930936
1251,3.103918296,177.8414183,1.002660186,1.47341789,1.002660186,1.47341789,47,0.2742,3.179267012,182.1585817,57.44819694,57.44819694,84.42062654
1252,2.934019123,168.1069128,0.91553261,1.994522524,0.91553261,1.147070129,46,0.2638,3.349166184,191.8930872,52.45615457,52.45615457,114.2777228
1253,1.566856993,89.77429283,0.369047892,1.966812144,0.369047892,1.17478051,27,0.0662,4.716328314,270.2257072,21.14488668,21.14488668,112.6900349
1254,0.410186651,23.50196392,0.787264511,1.536333699,0.787264511,1.536333699,29,0.087,5.872998656,336.4980361,45.10693382,45.10693382,88.02543686
1255,0.158375158,9.074228109,1.013478867,0.582445077,1.013478867,0.582445077,28,0.0766,6.12481015,350.9257719,58.0680617,58.0680617,33.37164474
1256,-0.336203711,-19.2630537,1.222346838,1.376030723,1.222346838,1.376030723,37,0.1702,0.336203711,19.2630537,70.03531492,70.03531492,78.8407529
1257,-0.641296725,-36.74359575,1.366713031,1.726792603,1.366713031,1.414800051,36,0.1598,0.641296725,36.74359575,78.30688848,78.30688848,98.93792824
1258,-1.166574579,-66.83979989,1.413577822,1.60688979,1.413577822,1.534702864,89,0.711,1.166574579,66.83979989,80.99204323,80.99204323,92.06800309
1259,-1.522620182,-87.23971024,1.523818695,2.140871959,1.523818695,1.000720694,173,1.5846,1.522620182,87.23971024,87.30837994,87.30837994,122.6629277
1260,-2.067625484,-118.4662138,1.52877048,2.061602337,1.52877048,1.079990316,213,2.0006,2.067625484,118.4662138,87.59209635,87.59209635,118.121113
1261,-3.073726499,-176.1115558,1.190086659,2.629980416,1.190086659,0.511612237,154,1.387,3.073726499,176.1115558,68.18694282,68.18694282,150.6867781
1262,1.012692717,58.02301861,0.433960025,2.027091324,0.433960025,1.11450133,58,0.3886,5.27049259,301.9769814,24.86407791,24.86407791,116.1437775
1263,-0.406420338,-23.28617009,1.381636166,2.053649764,1.381636166,1.08794289,40,0.2014,0.406420338,23.28617009,79.16192115,79.16192115,117.6654641
1264,-0.918941827,-52.65148829,1.453092807,1.883995543,1.453092807,1.257597111,48,0.2846,0.918941827,52.65148829,83.25608507,83.25608507,107.9449932
1265,-2.309020273,-132.2971165,1.382596133,1.859667136,1.382596133,1.281925518,98,0.8046,2.309020273,132.2971165,79.21692318,79.21692318,106.5510782
1266,1.008074718,57.75842678,0.480908459,1.717853344,0.480908459,1.423739309,49,0.295,5.275110589,302.2415732,27.55402504,27.55402504,98.42574646
1267,-0.257394927,-14.74764296,1.186778856,2.456110485,1.186778856,0.685482169,34,0.139,0.257394927,14.74764296,67.99741964,67.99741964,140.7247648
1268,-1.467433077,-84.07772201,1.469600982,2.408603068,1.469600982,0.732989586,128,1.1166,1.467433077,84.07772201,84.20193386,84.20193386,138.0027903
1269,-2.754543902,-157.8237401,1.076431289,2.164171271,1.076431289,0.977421383,171,1.5638,2.754543902,157.8237401,61.67496978,61.67496978,123.99788
1270,1.809788767,103.6932582,0.510938888,2.294318691,0.510938888,0.847273963,68,0.4926,4.47339654,256.3067418,29.27464184,29.27464184,131.4547778
1271,0.702730614,40.2634983,0.651253819,2.198462318,0.651253819,0.943130335,35,0.1494,5.580454694,319.7365017,37.31409524,37.31409524,125.9626123
1272,0.403722839,23.13161476,0.859778966,2.302572847,0.859778966,0.839019806,31,0.1078,5.879462468,336.8683852,49.26170609,49.26170609,131.9277062
1273,0.021827322,1.250613456,1.134126032,1.820976331,1.134126032,1.320616323,32,0.1182,6.261357985,358.7493865,64.98063509,64.98063509,104.3342583
1274,-0.699086565,-40.05470966,1.393103629,0.888134728,1.393103629,0.888134728,35,0.1494,0.699086565,40.05470966,79.81895834,79.81895834,50.88637158
1275,-1.723220028,-98.73323477,1.612201199,0.959071909,1.529391455,0.959071909,119,1.023,1.723220028,98.73323477,92.37232443,87.62767557,54.95077265
1276,-2.175254742,-124.6329161,1.527704026,1.691907648,1.527704026,1.449685006,177,1.6262,2.175254742,124.6329161,87.53099305,87.53099305,96.93916755
1277,2.547029724,145.9340535,0.760771623,0.632734024,0.760771623,0.632734024,98,0.8046,3.736155583,214.0659465,43.58900318,43.58900318,36.25298914
1278,0.108388546,6.210206211,1.00893855,1.354036659,1.00893855,1.354036659,46,0.2638,6.174796762,353.7897938,57.8079207,57.8079207,77.58058589
1279,-2.074276969,-118.8473159,1.536193555,1.451799654,1.536193555,1.451799654,140,1.2414,2.074276969,118.8473159,88.0174072,88.0174072,83.18199289
1280,2.365608689,135.5393939,0.645581818,0.44700472,0.645581818,0.44700472,104,0.867,3.917576618,224.4606061,36.98911348,36.98911348,25.6114839
1281,0.059422764,3.404673574,1.033488016,1.442859794,1.033488016,1.442859794,54,0.347,6.223762543,356.5953264,59.2145015,59.2145015,82.66977661
1282,-1.405964778,-80.55584792,1.445548773,1.158471179,1.445548773,1.158471179,76,0.5758,1.405964778,80.55584792,82.82384377,82.82384377,66.37550924
1283,3.069133599,175.848402,0.983150775,1.496848892,0.983150775,1.496848892,99,0.815,3.214051709,184.151598,56.33039004,56.33039004,85.76312409
1284,2.01521163,115.4631212,0.458279845,0.40830295,0.458279845,0.40830295,52,0.3262,4.267973677,244.5368788,26.25750096,26.25750096,23.39403581
1285,1.617216901,92.659703,0.378655179,0.270813207,0.378655179,0.270813207,30,0.0974,4.665968406,267.340297,21.69534364,21.69534364,15.51645379
1286,1.825675693,104.603512,0.43751144,1.950366855,0.43751144,1.191225798,29,0.087,4.457509614,255.396488,25.06755903,25.06755903,111.7477893
1287,2.474687644,141.7891576,0.693449742,1.019016523,0.693449742,1.019016523,31,0.1078,3.808497663,218.2108424,39.73174355,39.73174355,58.38534601
1288,-2.017016865,-115.5665536,1.439976467,0.926853326,1.439976467,0.926853326,114,0.971,2.017016865,115.5665536,82.50457418,82.50457418,53.10478379
1289,-0.694335383,-39.782487,1.402268939,1.40027291,1.402268939,1.40027291,144,1.283,0.694335383,39.782487,80.34409194,80.34409194,80.2297279
1290,1.074447118,61.56128515,0.473749958,0.709526501,0.473749958,0.709526501,58,0.3886,5.20873819,298.4387148,27.14387311,27.14387311,40.65287393
1291,-3.100866818,-177.6665815,1.013485464,0.093366427,1.013485464,0.093366427,44,0.243,3.100866818,177.6665815,58.06843968,58.06843968,5.349502213
1292,-1.786232534,-102.3435854,1.502918763,1.582497094,1.502918763,1.559095559,104,0.867,1.786232534,102.3435854,86.11090205,86.11090205,90.6704046
1293,-1.16760668,-66.89893488,1.489184019,0.710884851,1.489184019,0.710884851,167,1.5222,1.16760668,66.89893488,85.32395923,85.32395923,40.73070166
1294,-0.306546536,-17.56382274,1.183273071,1.043260425,1.183273071,1.043260425,96,0.7838,0.306546536,17.56382274,67.79655298,67.79655298,59.77441929
1295,0.819267816,46.94058813,0.562315667,0.545786822,0.562315667,0.545786822,45,0.2534,5.463917491,313.0594119,32.21831447,32.21831447,31.27128139
1296,1.192059838,68.29999767,0.436234835,1.756469885,0.436234835,1.385122768,33,0.1286,5.091125469,291.7000023,24.99441491,24.99441491,100.6383113
1297,1.689118569,96.77936511,0.396911775,1.372648843,0.396911775,1.372648843,31,0.1078,4.594066738,263.2206349,22.74136957,22.74136957,78.64698544
1298,1.96486188,112.578293,0.433438257,2.128183713,0.433438257,1.01340894,31,0.1078,4.318323427,247.421707,24.8341828,24.8341828,121.9359448
1299,1.68915845,96.78165009,0.35795689,1.796639445,0.35795689,1.344953208,31,0.1078,4.594026858,263.2183499,20.50941904,20.50941904,102.9398575
1300,0.987837542,56.59892203,0.453245596,1.102720214,0.453245596,1.102720214,31,0.1078,5.295347765,303.401078,25.96905975,25.96905975,63.18121423
1301,0.208449831,11.94329555,0.9236379,1.857947671,0.9236379,1.283644983,29,0.087,6.074735476,348.0567045,52.92055344,52.92055344,106.4525601
1302,-0.315018763,-18.04924558,1.182973598,0.775323044,1.182973598,0.775323044,31,0.1078,0.315018763,18.04924558,67.77939446,67.77939446,44.42273817
1303,-1.167159327,-66.87330347,1.430661395,0.62215978,1.430661395,0.62215978,75,0.5654,1.167159327,66.87330347,81.97085985,81.97085985,35.64712957
1304,-2.007763908,-115.0363982,1.404176654,0.756466326,1.404176654,0.756466326,195,1.8134,2.007763908,115.0363982,80.45339595,80.45339595,43.34232782
1305,-2.786755113,-159.6693065,1.277149241,1.582988603,1.277149241,1.55860405,138,1.2206,2.786755113,159.6693065,73.17526134,73.17526134,90.69856599
1306,2.563723835,146.8905556,0.730717062,2.506709611,0.730717062,0.634883042,61,0.4198,3.719461472,213.1094444,41.86700369,41.86700369,143.6238812
1307,2.548917525,146.0422165,0.758541066,2.348608808,0.758541066,0.792983845,39,0.191,3.734267782,213.9577835,43.46120167,43.46120167,134.5653724
1308,-3.136861184,-179.7289068,1.072600413,2.368809262,1.072600413,0.772783392,37,0.1702,3.136861184,179.7289068,61.45547675,61.45547675,135.7227732
1309,-2.649774494,-151.8208952,1.272076033,2.729904374,1.272076033,0.411688279,88,0.7006,2.649774494,151.8208952,72.88458794,72.88458794,156.4119991
1310,-2.300590159,-131.8141065,1.32785483,1.737452816,1.32785483,1.404139838,162,1.4702,2.300590159,131.8141065,76.08047756,76.08047756,99.54871346
1311,-1.283961325,-73.56556496,1.514226796,1.948542551,1.514226796,1.193050103,192,1.7822,1.283961325,73.56556496,86.75880461,86.75880461,111.6432644
1312,-1.049116472,-60.10994608,1.443382423,2.370055676,1.443382423,0.771536977,126,1.0958,1.049116472,60.10994608,82.69972108,82.69972108,135.7941875
1313,-1.703953594,-97.62934942,1.452017727,2.339929425,1.452017727,0.801663229,135,1.1894,1.703953594,97.62934942,83.19448753,83.19448753,134.0680804
1314,-2.480749234,-142.1364611,1.273429673,1.477920708,1.273429673,1.477920708,109,0.919,2.480749234,142.1364611,72.96214576,72.96214576,84.67861901
1315,-2.39407218,-137.1702318,1.493012052,2.50404175,1.493012052,0.637550903,86,0.6798,2.39407218,137.1702318,85.54328935,85.54328935,143.471024
1316,-2.077277077,-119.0192094,1.387633912,2.495463424,1.387633912,0.64612923,125,1.0854,2.077277077,119.0192094,79.50556667,79.50556667,142.9795221
1317,-1.080663126,-61.91743621,1.27640383,2.762248422,1.27640383,0.379344232,163,1.4806,1.080663126,61.91743621,73.13255243,73.13255243,158.2651765
1318,-0.727211008,-41.66612159,1.397389619,2.281576761,1.397389619,0.860015892,90,0.7214,0.727211008,41.66612159,80.06452748,80.06452748,130.724719
1319,-1.103899817,-63.24880052,1.53429327,2.003422984,1.53429327,1.13816967,68,0.4926,1.103899817,63.24880052,87.9085289,87.9085289,114.7876816
1320,-1.49551613,-85.68676243,1.399464965,2.541138629,1.399464965,0.600454024,158,1.4286,1.49551613,85.68676243,80.18343609,80.18343609,145.5965186
1321,-1.417240518,-81.20190024,1.620615383,1.488418237,1.520977271,1.488418237,169,1.543,1.417240518,81.20190024,92.85442164,87.14557836,85.28008311
1322,-0.635724799,-36.42434793,1.372988202,1.727393502,1.372988202,1.414199152,124,1.075,0.635724799,36.42434793,78.66642932,78.66642932,98.9723572
1323,0.379129906,21.72254353,0.837643046,1.431600125,0.837643046,1.431600125,55,0.3574,5.904055401,338.2774565,47.99341129,47.99341129,82.02464509
1324,2.084788627,119.4495895,0.514696073,2.953535003,0.514696073,0.188057651,34,0.139,4.19839668,240.5504105,29.48991269,29.48991269,169.2250903
1325,-2.18439632,-125.1566899,1.334417921,1.357009799,1.334417921,1.357009799,119,1.023,2.18439632,125.1566899,76.45651501,76.45651501,77.75093426
1326,-0.942001886,-53.97273236,1.407727527,1.293613312,1.407727527,1.293613312,135,1.1894,0.942001886,53.97273236,80.65684602,80.65684602,74.11858312
1327,-0.366500307,-20.99892078,1.275517718,1.148810317,1.275517718,1.148810317,64,0.451,0.366500307,20.99892078,73.08178195,73.08178195,65.82198265
1328,0.553319113,31.70284992,0.771245064,2.417478116,0.771245064,0.724114538,32,0.1182,5.729866194,328.2971501,44.18908715,44.18908715,138.5112931
1329,0.729623816,41.80436529,0.651885526,2.503884019,0.651885526,0.637708635,28,0.0766,5.553561491,318.1956347,37.35028938,37.35028938,143.4619867
1330,0.919376212,52.67637676,0.539299093,3.000896828,0.539299093,0.140695825,36,0.1598,5.363809095,307.3236232,30.89956194,30.89956194,171.938723
1331,0.52415886,30.03209047,0.728763142,0.81010524,0.728763142,0.81010524,28,0.0766,5.759026447,329.9679095,41.75505228,41.75505228,46.4156112
1332,-0.728065435,-41.71507664,1.390184547,1.285016523,1.390184547,1.285016523,33,0.1286,0.728065435,41.71507664,79.6517073,79.6517073,73.62602338
1333,-1.740442648,-99.72001822,1.432526968,1.616362289,1.432526968,1.525230365,145,1.2934,1.740442648,99.72001822,82.07774933,82.07774933,92.61073732
1334,-3.083394982,-176.665519,1.100509124,1.11626963,1.100509124,1.11626963,167,1.5222,3.083394982,176.665519,63.0545281,63.0545281,63.95753859
1335,1.61723433,92.66070158,0.2746124,1.588460795,0.2746124,1.553131858,67,0.4822,4.665950977,267.3392984,15.73413155,15.73413155,91.0120995
1336,0.402117824,23.03965419,0.804404818,0.368951138,0.804404818,0.368951138,36,0.1598,5.881067483,336.9603458,46.0890011,46.0890011,21.13934303
1337,-0.280975289,-16.09869819,1.272687578,1.737892406,1.272687578,1.403700247,33,0.1286,0.280975289,16.09869819,72.91962685,72.91962685,99.57390014
1338,-1.389279214,-79.59983553,1.528498986,1.0774805,1.528498986,1.0774805,72,0.5342,1.389279214,79.59983553,87.57654091,87.57654091,61.73508513
1339,-3.091882439,-177.1518145,1.075092723,1.019585515,1.075092723,1.019585515,87,0.6902,3.091882439,177.1518145,61.59827563,61.59827563,58.41794687
1340,1.336547194,76.57851336,0.298012503,0.60774074,0.298012503,0.60774074,48,0.2846,4.946638113,283.4214866,17.07485868,17.07485868,34.82097945
1341,0.977848989,56.02662008,0.515451768,0.966652077,0.515451768,0.966652077,25,0.0454,5.305336318,303.9733799,29.53321087,29.53321087,55.38508425
1342,1.339483551,76.74675419,0.366911789,1.070381822,0.366911789,1.070381822,28,0.0766,4.943701756,283.2532458,21.02249693,21.02249693,61.32836086
1343,2.25024334,128.9294463,0.605963392,0.599917434,0.605963392,0.599917434,27,0.0662,4.032941967,231.0705537,34.71914489,34.71914489,34.37273703
1344,-2.569594942,-147.2269452,1.230157686,1.069094811,1.230157686,1.069094811,57,0.3782,2.569594942,147.2269452,70.48284357,70.48284357,61.25462056
1345,-1.986477961,-113.8168033,1.451512927,0.939138489,1.451512927,0.939138489,121,1.0438,1.986477961,113.8168033,83.16556464,83.16556464,53.80867179
1346,-1.669977709,-95.68267461,1.490511384,0.903688992,1.490511384,0.903688992,204,1.907,1.669977709,95.68267461,85.40001165,85.40001165,51.77756523
1347,-0.768417028,-44.02705261,1.422641973,0.91254482,1.422641973,0.91254482,185,1.7094,0.768417028,44.02705261,81.5113808,81.5113808,52.2849668
1348,0.160007503,9.167754587,0.895148884,0.963043951,0.895148884,0.963043951,64,0.451,6.123177805,350.8322454,51.28825309,51.28825309,55.17835386
1349,0.3781292,21.66520726,0.84351789,1.737140801,0.84351789,1.404451853,35,0.1494,5.905056107,338.3347927,48.33001502,48.33001502,99.53083631
1350,0.530651374,30.40408411,0.777929136,0.848705983,0.777929136,0.848705983,28,0.0766,5.752533933,329.5959159,44.57205623,44.57205623,48.62727089
1351,0.890578574,51.02639359,0.552290475,1.246528647,0.552290475,1.246528647,29,0.087,5.392606734,308.9736064,31.64391328,31.64391328,71.4208305
1352,1.647144296,94.37441643,0.289404714,0.799348714,0.289404714,0.799348714,31,0.1078,4.636041011,265.6255836,16.58166866,16.58166866,45.79930768
1353,1.28389355,73.56168178,0.364016262,1.005524213,0.364016262,1.005524213,31,0.1078,4.999291757,286.4383182,20.85659551,20.85659551,57.61229361
1354,1.40424241,80.45716352,0.358209147,1.207540175,0.358209147,1.207540175,37,0.1702,4.878942897,279.5428365,20.52387232,20.52387232,69.18695563
1355,1.41904293,81.30517084,0.249774258,0.588741105,0.249774258,0.588741105,27,0.0662,4.864142377,278.6948292,14.31101082,14.31101082,33.73238054
1356,1.057380723,60.58345274,0.546389195,1.396354567,0.546389195,1.396354567,26,0.0558,5.225804585,299.4165473,31.30579485,31.30579485,80.00522339
1357,0.617031078,35.35327661,0.767045618,1.437514551,0.767045618,1.437514551,34,0.139,5.666154229,324.6467234,43.94847662,43.94847662,82.36351679
1358,-0.050200581,-2.876281403,1.105794116,2.319670332,1.105794116,0.821922322,37,0.1702,0.050200581,2.876281403,63.35733584,63.35733584,132.9073199
1359,-0.303150383,-17.3692375,1.187703349,1.489861668,1.187703349,1.489861668,31,0.1078,0.303150383,17.3692375,68.05038919,68.05038919,85.36278564
1360,-0.877638962,-50.28500844,1.343285532,0.462543687,1.343285532,0.462543687,34,0.139,0.877638962,50.28500844,76.96459168,76.96459168,26.50180109
1361,-1.676852478,-96.07656985,1.381693954,1.511418157,1.381693954,1.511418157,108,0.9086,1.676852478,96.07656985,79.16523216,79.16523216,86.59788146
1362,-3.014346537,-172.7093346,1.02027735,0.504347594,1.02027735,0.504347594,106,0.8878,3.014346537,172.7093346,58.45758611,58.45758611,28.89698855
1363,0.713526406,40.88205162,0.712988176,2.612886532,0.712988176,0.528706121,47,0.2742,5.569658901,319.1179484,40.85121333,40.85121333,149.7073707
1364,-0.224878205,-12.88457202,1.280161876,2.067824522,1.280161876,1.073768131,33,0.1286,0.224878205,12.88457202,73.3478726,73.3478726,118.4776179
1365,-0.179667102,-10.29416668,1.101874045,2.726225035,1.101874045,0.415367618,31,0.1078,0.179667102,10.29416668,63.13273234,63.13273234,156.2011885
1366,0.386888329,22.16706837,0.902261458,1.125654106,0.902261458,1.125654106,31,0.1078,5.896296979,337.8329316,51.69577356,51.69577356,64.49522945
1367,0.438077793,25.10000866,0.813164983,0.199947963,0.813164983,0.199947963,29,0.087,5.845107514,334.8999913,46.59092157,46.59092157,11.45617443
1368,0.989394576,56.68813347,0.49642256,2.173414409,0.49642256,0.968178245,26,0.0558,5.293790731,303.3118665,28.44291756,28.44291756,124.5274728
1369,2.549803704,146.0929908,0.726377605,0.26382602,0.726377605,0.26382602,25,0.0454,3.733381603,213.9070092,41.61837109,41.61837109,15.11611747
1370,-2.93630387,-168.2378191,1.161696429,1.345212318,1.161696429,1.345212318,39,0.191,2.93630387,168.2378191,66.56030246,66.56030246,77.07498839
1371,-2.581788062,-147.9255595,1.230013017,0.620354827,1.230013017,0.620354827,80,0.6174,2.581788062,147.9255595,70.47455464,70.47455464,35.54371339
1372,-1.201762678,-68.85592944,1.437951387,0.316454064,1.437951387,0.316454064,176,1.6158,1.201762678,68.85592944,82.3885456,82.3885456,18.13148225
1373,0.448725946,25.71010289,0.868146396,1.375461152,0.868146396,1.375461152,82,0.6382,5.834459361,334.2898971,49.7411245,49.7411245,78.80811889
1374,2.340923369,134.1250292,0.644133627,1.70724388,0.644133627,1.434348773,45,0.2534,3.942261938,225.8749708,36.90613827,36.90613827,97.81786893
1375,2.885843898,165.3466757,0.85425681,0.301354555,0.85425681,0.301354555,51,0.3158,3.39734141,194.6533243,48.94530983,48.94530983,17.26634412
1376,-1.309636286,-75.03663188,1.527946857,1.621418864,1.527946857,1.52017379,189,1.751,1.309636286,75.03663188,87.54490622,87.54490622,92.90045771
1377,-0.083794243,-4.801056462,1.161851023,0.089913119,1.161851023,0.089913119,71,0.5238,0.083794243,4.801056462,66.56916003,66.56916003,5.151642258
1378,0.491578965,28.16539998,0.852542362,0.326793041,0.852542362,0.326793041,38,0.1806,5.791606342,331.8346,48.8470792,48.8470792,18.72386202
1379,1.107519932,63.45621783,0.424228484,1.595931636,0.424228484,1.545661017,28,0.0766,5.175665375,296.5437822,24.30650168,24.30650168,91.44014715
1380,2.124239027,121.7099309,0.570465234,0.212991635,0.570465234,0.212991635,30,0.0974,4.15894628,238.2900691,32.68525027,32.68525027,12.20352175
1381,-2.915686182,-167.0565126,1.03641116,2.13744883,1.03641116,1.004143823,54,0.347,2.915686182,167.0565126,59.38198531,59.38198531,122.4667969
1382,-1.87290885,-107.3097725,1.434415085,2.055695735,1.434415085,1.085896919,155,1.3974,1.87290885,107.3097725,82.18593047,82.18593047,117.7826896
1383,-0.506640005,-29.02833403,1.295867773,0.270542222,1.295867773,0.270542222,152,1.3662,0.506640005,29.02833403,74.24775418,74.24775418,15.50092748
1384,0.403629873,23.12628819,0.818279893,2.264752259,0.818279893,0.876840394,53,0.3366,5.879555435,336.8737118,46.88398434,46.88398434,129.7607461
1385,1.341718691,76.87481828,0.453523558,0.865781839,0.453523558,0.865781839,32,0.1182,4.941466616,283.1251817,25.98498577,25.98498577,49.60564535
1386,2.056170864,117.8099125,0.541337564,0.28892029,0.541337564,0.28892029,29,0.087,4.227014443,242.1900875,31.0163577,31.0163577,16.55391322
1387,2.589256637,148.3534774,0.796674594,1.761895248,0.796674594,1.379697405,31,0.1078,3.69392867,211.6465226,45.64609188,45.64609188,100.9491617
1388,2.365892437,135.5556514,0.65106617,1.07722712,0.65106617,1.07722712,31,0.1078,3.91729287,224.4443486,37.30334374,37.30334374,61.72056758
1389,1.266884639,72.58714297,0.422845967,1.396642696,0.422845967,1.396642696,21,0.0038,5.016300668,287.412857,24.22728927,24.22728927,80.02173197
1390,0.237580803,13.61237729,0.933032169,1.229185517,0.933032169,1.229185517,27,0.0662,6.045604505,346.3876227,53.45880545,53.45880545,70.42714238
1391,-0.611185787,-35.01836611,1.286120491,0.769359501,1.286120491,0.769359501,36,0.1598,0.611185787,35.01836611,73.68927609,73.68927609,44.08105231
1392,-1.923365652,-110.2007343,1.525981567,0.269789104,1.525981567,0.269789104,139,1.231,1.923365652,110.2007343,87.43230341,87.43230341,15.45777704
1393,2.680731805,153.5946184,0.840833501,1.990761578,0.840833501,1.150831075,98,0.8046,3.602453502,206.4053816,48.1762109,48.1762109,114.0622365
1394,0.424104222,24.29938202,0.852973625,0.178493417,0.852973625,0.178493417,51,0.3158,5.859081085,335.700618,48.87178876,48.87178876,10.22691949
1395,-1.207952647,-69.21058854,1.425105558,1.321386815,1.425105558,1.321386815,55,0.3574,1.207952647,69.21058854,81.65253384,81.65253384,75.70988762
