,yaw,acc angle dot,gyro angle dot,acc angle cross,gyro angle cross,uva,uva cali,accdot deg,azimuth,azi deg
982,1.066143643,1.244935964,1.169744326,1.244935964,1.169744326,38,0.1806,71.32957651,5.217041664,298.9144689
983,2.299786019,1.0099764,2.438588149,1.0099764,0.703004505,33,0.1286,57.86738514,3.983399288,228.2319673
984,-2.585178869,1.651390973,2.187515901,1.490201681,0.954076753,79,0.607,94.61773308,2.585178869,148.1198385
985,-1.411214278,2.210030437,2.850813391,0.931562217,0.290779262,178,1.6366,126.6254166,1.411214278,80.85662211
986,-0.107589146,1.972980946,0.210209858,1.168611708,0.210209858,101,0.8358,113.0434813,0.107589146,6.164403982
987,1.204924263,1.180327065,0.622807872,1.180327065,0.622807872,36,0.1598,67.62775925,5.078261045,290.9629251
988,2.001706551,1.043599071,2.090560814,1.043599071,1.05103184,39,0.191,59.79382225,4.281478756,245.3106628
989,2.972050714,1.306358878,2.660008923,1.306358878,0.48158373,29,0.087,74.84885025,3.311134593,189.7140376
990,3.082437383,1.311829329,2.647851557,1.311829329,0.493741097,51,0.3158,75.16228398,3.200747924,183.3893473
991,-2.795351015,1.487734656,0.650799218,1.487734656,0.650799218,66,0.4718,85.24091685,2.795351015,160.1618154
992,2.921451163,1.167747104,0.9935425,1.167747104,0.9935425,49,0.295,66.90698059,3.361734145,192.6131783
993,1.26268718,1.180819894,2.442929647,1.180819894,0.698663007,40,0.2014,67.65599629,5.020498127,287.6533537
994,0.249728034,1.716966986,0.960126029,1.424625668,0.960126029,39,0.191,98.37496186,6.033457273,345.6916376
995,0.114140284,1.813813587,1.412989741,1.327779067,1.412989741,34,0.139,103.9238633,6.169045023,353.4602435
996,-0.368367517,2.151754621,0.931802631,0.989838032,0.931802631,36,0.1598,123.2864584,0.368367517,21.10590401
997,-0.938029485,2.310952539,1.491800054,0.830640115,1.491800054,39,0.191,132.4078271,0.938029485,53.74513055
998,-1.073062106,2.255435383,1.264668961,0.886157271,1.264668961,114,0.971,129.2269284,1.073062106,61.48192984
999,-0.871059979,2.192650044,1.325107927,0.948942609,1.325107927,170,1.5534,125.6295935,0.871059979,49.90806047
1000,0.618458725,1.565952993,2.19344681,1.565952993,0.948145843,77,0.5862,89.72249744,5.664726582,324.5649253
1001,3.134657365,1.314452373,1.200984667,1.314452373,1.200984667,46,0.2638,75.31257335,3.148527942,180.3973628
1002,-1.086433966,2.174703711,2.276080701,0.966888942,0.865511952,155,1.3974,124.6013444,1.086433966,62.24808098
1003,-0.282510756,1.915889528,1.478406026,1.225703125,1.478406026,76,0.5758,109.772384,0.282510756,16.186674
1004,0.295608207,1.731303524,0.876252777,1.410289129,0.876252777,40,0.2014,99.196385,5.9875771,343.0628973
1005,1.593595748,0.865232092,1.190330485,0.865232092,1.190330485,32,0.1182,49.57414718,4.689589559,268.6936894
1006,1.692685389,0.963396196,0.615328259,0.963396196,0.615328259,29,0.087,55.19853602,4.590499918,263.0162711
1007,2.341197572,0.975101452,0.60717278,0.975101452,0.60717278,31,0.1078,55.8691978,3.941987736,225.8592601
1008,-2.35176337,1.779490691,0.949018294,1.362101963,0.949018294,106,0.8878,101.9573063,2.35176337,134.7461155
1009,-0.773171009,2.111485652,1.894028964,1.030107002,1.247563689,139,1.231,120.9792164,0.773171009,44.29943564
1010,0.359938042,1.638073504,2.017967624,1.50351915,1.12362503,57,0.3782,93.85469829,5.923247265,339.3770693
1011,2.017371851,0.922146509,2.227596076,0.922146509,0.913996578,39,0.191,52.83510303,4.265813457,244.4131073
1012,2.344643347,0.958936141,2.796436594,0.958936141,0.34515606,46,0.2638,54.94299369,3.93854196,225.6618318
1013,1.881669406,1.053666057,1.301464809,1.053666057,1.301464809,27,0.0662,60.37061811,4.401515901,252.1882846
1014,1.466605487,1.056693024,1.709040383,1.056693024,1.432552271,33,0.1286,60.54405051,4.81657982,275.9696954
1015,0.436799847,1.642425866,1.003115021,1.499166787,1.003115021,32,0.1182,94.10407031,5.84638546,334.9732123
1016,-0.574669382,2.108621966,0.527581497,1.032970687,0.527581497,34,0.139,120.8151393,0.574669382,32.9261302
1017,-0.720067533,2.087663505,0.666315116,1.053929148,0.666315116,75,0.5654,119.6143079,0.720067533,41.25683059
1018,-0.444591334,2.072021333,1.349255308,1.069571321,1.349255308,48,0.2846,118.7180774,0.444591334,25.47320706
1019,-0.604457193,2.117419561,0.330865108,1.024173092,0.330865108,47,0.2742,121.3192043,0.604457193,34.63284603
1020,-1.197823001,2.227915796,1.003981594,0.913676858,1.003981594,90,0.7214,127.6501722,1.197823001,68.63020256
1021,-1.996437616,1.977929211,2.504056699,1.163663443,0.637535954,177,1.6262,113.3269959,1.996437616,114.3874495
1022,3.036314282,1.287350144,0.463270206,1.287350144,0.463270206,110,0.9294,73.75973002,3.246871025,186.0320064
1023,1.340114234,1.081073065,2.216832271,1.081073065,0.924760383,50,0.3054,61.94092397,4.943071073,283.2171103
1024,-0.190486627,1.85710287,1.13250972,1.284489784,1.13250972,28,0.0766,106.4041566,0.190486627,10.91407978
1025,-1.432460532,2.216494439,2.367461647,0.925098215,0.774131007,73,0.5446,126.9957767,1.432460532,82.07394282
1026,-2.871015997,1.460488775,1.049247929,1.460488775,1.049247929,133,1.1686,83.67984283,2.871015997,164.4970996
1027,1.826438393,1.051338801,0.871984119,1.051338801,0.871984119,60,0.4094,60.23727612,4.456746914,255.3527885
1028,0.706202965,1.455557662,2.523436415,1.455557662,0.618156238,39,0.191,83.39731088,5.576982342,319.5375506
1029,0.053084397,1.876662879,0.834860648,1.264929775,0.834860648,41,0.2118,107.5248625,6.23010091,356.9584881
1030,-0.079067158,2.063872206,0.426458927,1.077720447,0.426458927,37,0.1702,118.2511669,0.079067158,4.530214439
1031,-0.915262459,2.190761272,2.712941636,0.950831382,0.428651017,98,0.8046,125.5213748,0.915262459,52.44067607
1032,-2.543092547,1.659568179,2.342132065,1.482024475,0.799460588,155,1.3974,95.08625246,2.543092547,145.7084698
1033,2.011025231,1.00809631,2.072334995,1.00809631,1.069257659,70,0.5134,57.75966388,4.272160077,244.7767418
1034,1.41915647,1.026335048,0.44217255,1.026335048,0.44217255,45,0.2534,58.8046666,4.864028837,278.6883238
1035,0.835828371,1.369826613,1.154556932,1.369826613,1.154556932,45,0.2534,78.48528362,5.447356936,312.1105619
1036,0.766678684,1.440626197,1.639195023,1.440626197,1.502397631,34,0.139,82.54180096,5.516506623,316.0725471
1037,1.106811579,1.236279824,0.650376843,1.236279824,0.650376843,40,0.2014,70.8336162,5.176373728,296.5843678
1038,1.934099209,0.991426316,2.016809195,0.991426316,1.124783459,22,0.0142,56.8045436,4.349086099,249.1842782
1039,-2.951322882,1.468028066,2.273887318,1.468028066,0.867705336,35,0.1494,84.11181242,2.951322882,169.0983451
1040,-1.646299421,2.078652247,1.157464637,1.062940407,1.157464637,113,0.9606,119.0980008,1.646299421,94.32600863
1041,-2.292199987,1.837999898,0.451436145,1.303592755,0.451436145,149,1.335,105.3096369,2.292199987,131.3333851
1042,2.535318742,1.139456836,2.437291266,1.139456836,0.704301388,69,0.503,65.28606764,3.747866566,214.7369364
1043,1.437525591,1.121693304,1.722143871,1.121693304,1.419448783,41,0.2118,64.2682922,4.845659716,277.6358507
1044,1.271017436,1.144747393,2.916154834,1.144747393,0.22543782,34,0.139,65.58919423,5.012167871,287.1760652
1045,0.222773393,1.736163386,2.510472194,1.405429268,0.631120459,32,0.1182,99.47483456,6.060411915,347.2360248
1046,0.13858701,1.901266045,1.5012391,1.240326608,1.5012391,37,0.1702,108.9345201,6.144598297,352.0595492
1047,0.828785066,1.382402712,2.574832616,1.382402712,0.566760037,36,0.1598,79.20584099,5.454400241,312.5141136
1048,1.391323441,1.084033977,2.438253507,1.084033977,0.703339146,32,0.1182,62.11057173,4.891861867,280.2830389
1049,2.263249714,0.944879768,1.256875517,0.944879768,1.256875517,36,0.1598,54.13762284,4.019935593,230.3253434
1050,-2.784490319,1.547546994,0.110387327,1.547546994,0.110387327,49,0.295,88.66791134,2.784490319,159.5395434
1051,-1.321402816,2.167085733,2.47180689,0.97450692,0.669785763,145,1.2934,124.1648664,1.321402816,75.7108044
1052,-0.679018172,2.124022232,2.213266609,1.017570421,0.928326045,110,0.9294,121.6975095,0.679018172,38.90487548
1053,-1.413642662,2.226450467,1.277709364,0.915142187,1.277709364,120,1.0334,127.566215,1.413642662,80.99575829
1054,-2.590333936,1.632197224,2.151182506,1.509395429,0.990410147,166,1.5118,93.51801228,2.590333936,148.415202
1055,3.001668754,1.270844225,1.918103822,1.270844225,1.223488831,111,0.9398,72.8140105,3.281516553,188.0170489
1056,2.545059864,1.112658579,0.468110938,1.112658579,0.468110938,54,0.347,63.7506406,3.738125443,214.1788112
1057,2.178806596,1.14701077,1.71079915,1.14701077,1.430793504,38,0.1806,65.71887616,4.104378711,235.1635776
1058,2.932323891,1.268898189,2.008787126,1.268898189,1.132805528,45,0.2534,72.70251089,3.350861416,191.9902169
1059,-2.60966632,1.627064201,2.968842816,1.514528453,0.172749837,60,0.4094,93.22391169,2.60966632,149.5228661
1060,-1.949021944,1.990131162,2.606941149,1.151461492,0.534651505,172,1.5742,114.0261163,1.949021944,111.6707316
1061,-1.358422518,2.188391026,1.677857073,0.953201628,1.46373558,220,2.0734,125.3855697,1.358422518,77.8318771
1062,-0.804277049,2.180379362,2.03087262,0.961213292,1.110720034,157,1.4182,124.9265352,0.804277049,46.08168045
1063,-0.551242868,2.130905158,0.58321237,1.010687496,0.58321237,88,0.7006,122.0918721,0.551242868,31.58388983
1064,-0.069544659,1.899404818,2.094753341,1.242187836,1.046839312,47,0.2742,108.8278797,0.069544659,3.984615445
1065,0.160609589,1.809551029,2.024804328,1.332041625,1.116788325,35,0.1494,103.6796368,6.122575718,350.7977484
1066,0.865504342,1.367581908,1.677976613,1.367581908,1.46361604,33,0.1286,78.35667148,5.417680965,310.410254
1067,1.774375115,0.946004437,0.268508374,0.946004437,0.268508374,37,0.1702,54.20206162,4.508810192,258.3357946
1068,-3.037457364,1.379850526,1.902303966,1.379850526,1.239288688,42,0.2222,79.05961152,3.037457364,174.0334874
1069,-1.979965659,2.008150956,1.347949309,1.133441698,1.347949309,98,0.8046,115.0585744,1.979965659,113.4436758
1070,-1.081538803,2.184337291,2.53672912,0.957255362,0.604863533,141,1.2518,125.1533078,1.081538803,61.96760881
1071,-0.509577322,2.067564354,0.762894007,1.0740283,0.762894007,96,0.7838,118.4627114,0.509577322,29.1966299
1072,-0.266931318,1.924530346,1.364081886,1.217062307,1.364081886,48,0.2846,110.2674664,0.266931318,15.29403795
1073,0.045393973,1.862071263,2.643115196,1.27952139,0.498477458,36,0.1598,106.6888245,6.237791334,357.3991169
1074,0.187665835,1.772710133,2.459108818,1.368882521,0.682483835,32,0.1182,101.5688089,6.095519472,349.2475397
1075,0.340331564,1.681779696,0.892175523,1.459812957,0.892175523,39,0.191,96.35887867,5.942853743,340.5004377
1076,0.293033764,1.6956599,2.707200396,1.445932754,0.434392257,31,0.1078,97.15415575,5.990151543,343.2104021
1077,0.729901587,1.435817665,0.720395448,1.435817665,0.720395448,31,0.1078,82.26629233,5.55328372,318.1797196
1078,1.387183544,1.148653292,1.561660107,1.148653292,1.561660107,31,0.1078,65.81298578,4.896001763,280.5202375
1079,1.456516265,1.094224837,1.841294355,1.094224837,1.300298298,32,0.1182,62.69446501,4.826669042,276.5477652
1080,2.225912802,0.95034601,0.703934176,0.95034601,0.703934176,26,0.0558,54.45081547,4.057272506,232.4645909
1081,2.891863918,1.1625897,0.788454035,1.1625897,0.788454035,45,0.2534,66.6114831,3.39132139,194.3084026
1082,-2.730070614,1.51474171,1.882614649,1.51474171,1.258978005,44,0.243,86.78830701,2.730070614,156.421524
1083,2.842146581,0.999733066,1.115693316,0.999733066,1.115693316,53,0.3366,57.2804853,3.441038726,197.1569962
1084,2.86281565,1.290956959,2.333992288,1.290956959,0.807600366,48,0.2846,73.96638527,3.420369657,195.9727457
1085,2.876378726,1.118758846,1.779574503,1.118758846,1.36201815,58,0.3886,64.10016019,3.406806581,195.1956387
1086,-2.385184181,1.78100062,0.991437918,1.360592033,0.991437918,84,0.659,102.0438189,2.385184181,136.6609869
1087,-2.881000474,1.393718866,1.531985275,1.393718866,1.531985275,62,0.4302,79.85420882,2.881000474,165.0691679
1088,-2.621119189,1.614114784,1.977371249,1.52747787,1.164221405,52,0.3262,92.48196476,2.621119189,150.1790671
1089,2.288364942,1.046622131,2.081236963,1.046622131,1.060355691,50,0.3054,59.96703084,3.994820365,228.8863468
1090,2.175593586,1.104017944,1.990031044,1.104017944,1.15156161,33,0.1286,63.25556868,4.107591722,235.3476696
1091,2.115670275,1.084747932,0.212147217,1.084747932,0.212147217,35,0.1494,62.15147832,4.167515032,238.7810224
1092,2.419806636,1.02686111,0.214546291,1.02686111,0.214546291,35,0.1494,58.83480777,3.863378671,221.3552925
1093,0.564972851,1.575315482,0.961052749,1.566277172,0.961052749,39,0.191,90.25892852,5.718212457,327.6294401
1094,0.31690656,1.646886597,2.156037312,1.494706056,0.985555342,22,0.0142,94.35965136,5.966278747,341.8425916
1095,2.198193958,0.940028211,0.935123184,0.940028211,0.935123184,22,0.0142,53.85964912,4.084991349,234.0527637
1096,-2.124915049,1.937292486,1.090351432,1.204300167,1.090351432,103,0.8566,110.9986831,2.124915049,121.7486642
1097,-0.451607374,2.098287184,0.984309961,1.04330547,0.984309961,114,0.971,120.2229998,0.451607374,25.87519652
1098,-0.407210554,2.081527811,1.022103613,1.060064842,1.022103613,60,0.4094,119.2627585,0.407210554,23.33144613
1099,-0.68340946,2.192369977,1.55094533,0.949222676,1.55094533,56,0.3678,125.6135468,0.68340946,39.15647772
1100,-1.137349098,2.261428724,2.048645012,0.880163929,1.092947642,75,0.5654,129.5703216,1.137349098,65.16530316
1101,-1.205252834,2.266601584,2.168181826,0.874991069,0.973410828,81,0.6278,129.8667046,1.205252834,69.05590062
1102,-0.58731221,2.178859031,1.958860726,0.962733623,1.182731928,73,0.5446,124.8394266,0.58731221,33.65051089
1103,0.278588494,1.763104915,1.190468279,1.378487739,1.190468279,41,0.2118,101.0184705,6.004596813,344.0380551
1104,0.281554943,1.750487705,1.283776924,1.391104949,1.283776924,34,0.139,100.2955576,6.001630364,343.8680901
1105,-0.000332536,1.788625721,1.724659793,1.352966933,1.416932861,33,0.1286,102.4807049,0.000332536,0.0190529
1106,-0.712821414,2.117802908,1.523509522,1.023789746,1.523509522,37,0.1702,121.3411685,0.712821414,40.84165858
1107,-1.166120637,2.159484125,1.82259933,0.982108528,1.318993324,98,0.8046,123.7293263,1.166120637,66.81379091
1108,-1.42726605,2.169692759,1.343155429,0.971899894,1.343155429,187,1.7302,124.3142379,1.42726605,81.7763209
1109,-0.864436196,2.100146504,1.871840322,1.041446149,1.269752332,152,1.3662,120.3295311,0.864436196,49.52854569
1110,1.272100464,1.098325997,2.010945815,1.098325997,1.130646838,59,0.399,62.92944414,5.011084843,287.1140123
1111,-2.786866807,1.475065592,1.899246393,1.475065592,1.24234626,55,0.3574,84.51503291,2.786866807,159.6757061
1112,-1.071642058,2.251905865,1.525079226,0.889686789,1.525079226,129,1.127,129.0247019,1.071642058,61.4005671
1113,-0.287693919,2.041654067,1.483127539,1.099938586,1.483127539,64,0.451,116.9781613,0.287693919,16.48364734
1114,0.550283695,1.557431638,2.251798938,1.557431638,0.889793716,39,0.191,89.23425974,5.732901612,328.4710667
1115,1.55531887,0.970205928,2.139647105,0.970205928,1.001945548,35,0.1494,55.58870494,4.727866437,270.886793
1116,2.70449642,1.125956491,2.084282888,1.125956491,1.057309765,34,0.139,64.51255485,3.578688887,205.0437694
1117,-2.489928639,1.685256074,2.393426568,1.456336579,0.748166086,70,0.5134,96.55806046,2.489928639,142.6624023
1118,-2.117236454,1.884793572,0.946502853,1.256799082,0.946502853,173,1.5846,107.9907169,2.117236454,121.3087131
1119,-1.482914892,2.119687081,2.257098547,1.021905573,0.884494106,225,2.1254,121.4491236,1.482914892,84.96476469
1120,-0.63536779,2.165360178,2.167345519,0.976232475,0.974247135,183,1.6886,124.0659993,0.63536779,36.40389283
1121,1.115418447,1.229397508,1.201695483,1.229397508,1.201695483,74,0.555,70.43928856,5.16776686,296.0912306
1122,1.831053955,0.986664648,2.332190723,0.986664648,0.80940193,37,0.1702,56.53172012,4.452131352,255.0883363
1123,-2.96984151,1.423293647,1.975428846,1.423293647,1.166163807,51,0.3158,81.54871895,2.96984151,170.1593844
1124,-1.126372614,2.211295731,2.128094662,0.930296923,1.013497991,151,1.3558,126.6979126,1.126372614,64.53639695
1125,-0.171997829,2.008715165,1.207085197,1.132877488,1.207085197,66,0.4718,115.0909012,0.171997829,9.854749695
1126,0.256706685,1.78973968,1.772630632,1.351852973,1.368962022,39,0.191,102.5445301,6.026478622,345.2917904
1127,0.095268506,1.763733303,1.75309776,1.377859351,1.388494893,30,0.0974,101.0544744,6.187916801,354.5415167
1128,0.628885427,1.459368426,0.846954489,1.459368426,0.846954489,36,0.1598,83.61565156,5.65429988,323.9675192
1129,0.799785669,1.400175393,0.855727906,1.400175393,0.855727906,29,0.087,80.22414058,5.483399638,314.1756566
1130,1.544679699,1.123176372,1.592962726,1.123176372,1.548629928,30,0.0974,64.35326575,4.738505608,271.4963725
1131,1.723311911,1.147173767,1.074289965,1.147173767,1.074289965,22,0.0142,65.72821521,4.559873396,261.2615007
1132,2.232514836,1.055994157,1.097192212,1.055994157,1.097192212,26,0.0558,60.50400837,4.050670471,232.0863222
1133,1.231917227,1.199861507,2.336961125,1.199861507,0.804631529,38,0.1806,68.74700034,5.05126808,289.4163422
1134,1.22950807,1.23507839,1.252400397,1.23507839,1.252400397,31,0.1078,70.76477914,5.053677237,289.5543767
1135,2.102834675,0.983748426,0.901212497,0.983748426,0.901212497,30,0.0974,56.36463291,4.180350632,239.5164481
1136,2.476193818,1.075005681,1.169670772,1.075005681,1.169670772,33,0.1286,61.59328845,3.806991489,218.124545
1137,2.861196034,1.283784686,1.255294154,1.283784686,1.255294154,43,0.2326,73.5554443,3.421989273,196.0655429
1138,2.99600821,1.30220684,2.894463379,1.30220684,0.247129275,31,0.1078,74.61095597,3.287177097,188.3413742
1139,3.018254718,1.259107815,1.683443297,1.259107815,1.458149357,39,0.191,72.14156375,3.26493059,187.0667432
1140,2.87256808,1.251921782,1.644968269,1.251921782,1.496624384,41,0.2118,71.72983439,3.410617227,195.4139726
1141,2.316271517,1.0623344,1.362963116,1.0623344,1.362963116,32,0.1182,60.86727757,3.96691379,227.2874179
1142,1.267719817,1.171859117,1.088733101,1.171859117,1.088733101,23,0.0246,67.1425816,5.01546549,287.3650049
1143,0.486771788,1.573346517,1.098706491,1.568246136,1.098706491,31,0.1078,90.14611516,5.796413519,332.110031
1144,-0.194840398,1.935806116,1.158319959,1.205786538,1.158319959,32,0.1182,110.9135204,0.194840398,11.16353249
1145,-0.780663406,2.057995184,1.245021297,1.083597469,1.245021297,59,0.399,117.9144383,0.780663406,44.7287184
1146,-1.239053196,2.213236017,1.542619002,0.928356636,1.542619002,116,0.9918,126.8090829,1.239053196,70.99251873
1147,-2.155689562,1.89332772,1.501390224,1.248264933,1.501390224,175,1.6054,108.4796876,2.155689562,123.5119139
1148,3.119497669,1.281637909,0.969186362,1.281637909,0.969186362,119,1.023,73.43244307,3.163687639,181.2659494
1149,1.898817957,0.987022475,2.014423027,0.987022475,1.127169627,44,0.243,56.55222208,4.38436735,251.205745
1150,0.613951277,1.50551917,1.167508097,1.50551917,1.167508097,32,0.1182,86.25989442,5.66923403,324.823183
1151,-0.228878433,1.947625965,1.278635987,1.193966688,1.278635987,39,0.191,111.5907479,0.228878433,13.11376821
1152,-0.596272017,2.166639233,0.978632163,0.974953421,0.978632163,61,0.4198,124.1392838,0.596272017,34.16387004
1153,-0.869522911,2.224750828,2.47766719,0.916841826,0.663925464,76,0.5758,127.4688329,0.869522911,49.81999301
1154,-0.913344239,2.20315878,1.113199151,0.938433874,1.113199151,108,0.9086,126.2316997,0.913344239,52.33077016
1155,-1.110105349,2.179670218,2.426695093,0.961922436,0.714897561,136,1.1998,124.8859042,1.110105349,63.60435131
1156,-0.96476765,2.148628373,1.215035503,0.992964281,1.215035503,149,1.335,123.1073375,0.96476765,55.27711455
1157,-0.127717962,1.944097838,1.324901515,1.197494816,1.324901515,78,0.5966,111.3886011,0.127717962,7.317700208
1158,0.533763732,1.553483833,1.613961103,1.553483833,1.52763155,47,0.2742,89.00806718,5.749421575,329.4175909
1159,0.175299919,1.696140274,1.844822238,1.44545238,1.296770416,28,0.0766,97.18167914,6.107885388,349.9560545
1160,-0.917286895,2.204976372,1.758272845,0.936616282,1.383319808,54,0.347,126.33584,0.917286895,52.55666769
1161,-1.994771908,1.978573157,1.935852216,1.163019496,1.205740437,171,1.5638,113.3638914,1.994771908,114.2920114
1162,2.765694882,1.015057341,1.717823576,1.015057341,1.423769078,90,0.7214,58.15850158,3.517490425,201.5373558
1163,2.036988703,0.900935167,2.122694115,0.900935167,1.018898539,49,0.295,51.61978267,4.246196605,243.2891444
1164,1.222269118,1.24493381,1.565360688,1.24493381,1.565360688,34,0.139,71.3294531,5.060916189,289.9691381
1165,1.162045552,1.20816886,1.808840173,1.20816886,1.332752481,38,0.1806,69.22297661,5.121139755,293.4196942
1166,1.284868611,1.158279592,2.038096622,1.158279592,1.103496032,36,0.1598,66.36453213,4.998316696,286.3824514
1167,1.493054544,0.989762374,1.221778893,0.989762374,1.221778893,31,0.1078,56.70920674,4.790130763,274.4542761
1168,0.758376612,1.472883897,1.120200661,1.472883897,1.120200661,31,0.1078,84.39003101,5.524808696,316.5482209
1169,0.25111304,1.726445368,1.580203593,1.415147286,1.561389061,23,0.0246,98.91803314,6.032072267,345.6122826
1170,-0.317424979,1.981993747,2.824387375,1.159598906,0.317205279,34,0.139,113.5598767,0.317424979,18.18711158
1171,-0.234945635,1.908281674,2.797711912,1.233310979,0.343880741,34,0.139,109.3364861,0.234945635,13.46139331
1172,0.360440597,1.657099219,1.367472095,1.484493434,1.367472095,33,0.1286,94.9447915,5.92274471,339.348275
1173,1.483163599,1.108601465,0.763185511,1.108601465,0.763185511,20,-0.0066,63.5181851,4.800021709,275.0209855
1174,2.793914472,1.088967894,0.907380331,1.088967894,0.907380331,40,0.2014,62.39326435,3.489270835,199.9204924
1175,-2.195420438,1.84659063,1.994717124,1.295002024,1.14687553,154,1.387,105.8018496,2.195420438,125.7883254
1176,-0.336255688,2.018852459,0.555008948,1.122740194,0.555008948,124,1.075,115.6717254,0.336255688,19.26603176
1177,1.255987995,1.195261714,2.427733144,1.195261714,0.71385951,50,0.3054,68.48345161,5.027197312,288.0371887
1178,2.977523535,1.17436571,1.519271939,1.17436571,1.519271939,37,0.1702,67.28619877,3.305661772,189.4004681
1179,-2.145553838,1.94510047,1.046211379,1.196492183,1.046211379,110,0.9294,111.4460477,2.145553838,122.9311796
1180,-1.512792573,2.111767705,1.285312089,1.029824949,1.285312089,197,1.8342,120.9953768,1.512792573,86.67662973
1181,-0.953041478,2.226723929,0.364049619,0.914868724,0.364049619,133,1.1686,127.5818833,0.953041478,54.60525436
1182,-0.777658738,2.126972274,3.028436392,1.014620379,0.113156261,95,0.7734,121.8665345,0.777658738,44.55656358
1183,0.088098425,1.851136417,1.171839076,1.290456237,1.171839076,51,0.3158,106.062304,6.195086882,354.952332
1184,0.197525961,1.688845544,2.124775014,1.45274711,1.016817639,37,0.1702,96.76372192,6.085659346,348.6825961
1185,0.026758486,1.866460442,1.334905595,1.275132212,1.334905595,25,0.0454,106.9403059,6.256426821,358.4668517
1186,-0.602223449,2.137115009,1.538569692,1.004477644,1.538569692,39,0.191,122.4476704,0.602223449,34.50486197
1187,-1.181685639,2.077927045,1.658018144,1.063665609,1.483574509,125,1.0854,119.0564498,1.181685639,67.70559985
1188,-1.096099712,2.3768485,1.873583962,0.764744153,1.268008692,161,1.4598,136.1833876,1.096099712,62.8018874
1189,0.315267223,1.736418631,1.67623747,1.405174023,1.465355183,74,0.555,99.48945903,5.967918084,341.9365187
1190,1.77386025,1.00566523,1.292548579,1.00566523,1.292548579,36,0.1598,57.62037329,4.509325057,258.3652942
1191,-2.67129864,1.563143729,1.315742043,1.563143729,1.315742043,49,0.295,89.56153844,2.67129864,153.0541379
1192,-1.530133629,2.062086433,2.145627796,1.07950622,0.995964858,179,1.647,118.1488496,1.530133629,87.67019905
1193,-0.472001388,2.04059292,0.864154828,1.100999734,0.864154828,132,1.1582,116.917362,0.472001388,27.04368743
1194,0.226570826,1.8048615,0.879521033,1.336731154,0.879521033,53,0.3366,103.4109465,6.056614481,347.0184479
1195,0.805689276,1.448399179,2.238017013,1.448399179,0.90357564,35,0.1494,82.98715998,5.477496031,313.8374049
1196,0.692528158,1.480732522,1.092562623,1.480732522,1.092562623,30,0.0974,84.83972409,5.59065715,320.3210594
1197,0.358278626,1.706503836,1.101580306,1.435088818,1.101580306,30,0.0974,97.77546752,5.924906681,339.4721468
1198,-0.560375076,2.102702245,2.102395832,1.038890409,1.039196821,39,0.191,120.4759642,0.560375076,32.10712678
1199,-1.792809142,2.04545233,0.373136981,1.096140323,0.373136981,139,1.231,117.1957857,1.792809142,102.7203973
1200,-1.975031632,1.876966842,0.61216489,1.264625812,0.61216489,243,2.3126,107.5422783,1.975031632,113.1609769
1201,-1.980596402,1.96374327,1.44191526,1.177849383,1.44191526,212,1.9902,112.5142014,1.980596402,113.4798148
1202,-1.826448163,2.054877533,0.915297977,1.086715121,0.915297977,182,1.6782,117.73581,1.826448163,104.6477712
1203,-2.060388644,1.935337593,1.091858491,1.20625506,1.091858491,165,1.5014,110.886676,2.060388644,118.0515735
1204,3.030108714,1.290082284,1.659592199,1.290082284,1.482000455,88,0.7006,73.9162701,3.253076593,186.3875592
1205,1.190473783,1.174934956,0.984387908,1.174934956,0.984387908,44,0.243,67.31881416,5.092711524,291.7908766
1206,-0.621617877,2.147977751,2.450261627,0.993614903,0.691331026,49,0.295,123.0700596,0.621617877,35.6160808
1207,-2.962787304,1.374653509,0.765382106,1.374653509,0.765382106,112,0.9502,78.76184436,2.962787304,169.7552081
1208,1.158023924,1.18844891,1.61651527,1.18844891,1.525077384,48,0.2846,68.09310668,5.125161383,293.6501166
1209,-0.52430091,2.131065388,0.673861743,1.010527266,0.673861743,36,0.1598,122.1010526,0.52430091,30.04022936
1210,-1.445781745,2.085437918,0.653505024,1.056154736,0.653505024,85,0.6694,119.4867911,1.445781745,82.8371921
1211,-2.307024619,1.777569883,0.688989829,1.364022771,0.688989829,213,2.0006,101.8472521,2.307024619,132.1827739
1212,2.782950784,1.097112159,1.25049117,1.097112159,1.25049117,117,1.0022,62.85989638,3.500234523,200.5486655
1213,1.887480645,0.927404503,0.810750288,0.927404503,0.810750288,56,0.3678,53.1363639,4.395704662,251.8553251
1214,1.320245912,1.04286886,0.384077215,1.04286886,0.384077215,36,0.1598,59.75198424,4.962939395,284.3554813
1215,0.400836723,1.603075751,2.047374407,1.538516903,1.094218247,31,0.1078,91.84947476,5.882348585,337.0337475
1216,-0.353527097,1.96286433,0.669077177,1.178728324,0.669077177,41,0.2118,112.4638418,0.353527097,20.25561059
1217,-1.132255911,2.312881261,1.780532274,0.828711393,1.36106038,43,0.2326,132.5183348,1.132255911,64.87348505
1218,-1.837458512,1.951576862,0.552205815,1.190015792,0.552205815,155,1.3974,111.8171176,1.837458512,105.2786178
1219,2.871963514,1.251074313,0.837626974,1.251074313,0.837626974,89,0.711,71.68127801,3.411221794,195.4486118
1220,1.158320052,1.224407795,2.365373392,1.224407795,0.776219261,42,0.2222,70.15339904,5.124865255,293.6331497
1221,0.553787808,1.485683275,2.485151407,1.485683275,0.656441246,34,0.139,85.12338134,5.7293975,328.2702959
