lat,long,seconds,accel-x,accel-y,accel-z,gyro-x,gyro-y,gyro-z,mag-x,mag-y,mag-z,uva,alt,,,,,,,,,,,,,,
3028.14,9224.16,24,-0.052230347,-0.017356738,0.591310364,-122.83334,131.759738,-152.5574824,-2254.171806,19651.92057,37530.01381,49,9222.6,,,,,,,,,,,,,,
3028.14,9224.16,26,-0.85447644,0.860084668,0.810548645,-6.1187788,28.0456744,359.3142224,14493.87475,-28648.24942,40221.66415,97,9199.5,,,,,,,,,,,,,,
3028.14,9224.15,27,-0.052718628,-0.06472002,0.795411926,-4.348758,-111.1908756,218.2923928,-10179.5867,5595.524353,43810.53127,89,9187.7,,,,,,,,,,,,,,
3028.14,9224.15,28,-0.12010144,-0.766380176,0.895509583,-52.8870008,-109.024126,407.2115956,15241.5554,24138.00447,35735.58025,92,9175.8,,,,,,,,,,,,,,
3028.14,9224.15,29,-0.182113159,-0.012473926,0.65625177,14.8620712,118.331994,499.9850996,-12422.62865,2006.657233,43810.53127,62,9163.1,,,,,,,,,,,,,,
3028.14,9224.14,30,0.517593872,0.738502637,1.329103333,12.4206632,-135.8490964,-450.058306,-21843.40484,-18778.86484,35286.97186,63,9150.1,,,,,,,,,,,,,,
3028.14,9224.14,31,-0.417464722,-0.058860645,0.97265802,-26.931782,70.5109148,-14.266978,-4497.213756,-8161.799607,46502.18161,51,9137.5,,,,,,,,,,,,,,
3028.14,9224.14,32,-0.33885144,0.103737012,1.034669739,-26.1383244,141.6932168,499.9850996,33634.49939,9483.463733,34539.29121,48,9125.6,,,,,,,,,,,,,,
3028.14,9224.13,33,-0.490706909,0.172584668,0.964357239,-84.152282,76.065118,-105.1483908,-6142.111186,-18180.72032,44408.67579,84,9114,,,,,,,,,,,,,,
3028.14,9224.13,34,-0.04588269,-0.278587207,0.963380676,-56.7474772,45.2118244,-437.7291956,36176.6136,-6666.438307,38576.76672,48,9102.5,,,,,,,,,,,,,,
3028.14,9224.12,35,0.048355591,-0.082298145,0.92187677,-262.909124,51.2848268,-101.1505852,-2852.316326,-26405.20747,42464.7061,70,9090.7,,,,,,,,,,,,,,
3028.14,9224.12,36,-0.359359253,0.952858105,0.857911926,-264.3129336,148.086654,498.9017248,3428.201134,30717.59419,28856.91827,41,9078.6,,,,,,,,,,,,,,
3028.14,9224.11,38,-0.988265503,0.092018262,1.152833801,-56.7169596,-248.2148996,499.9850996,-8086.080876,-2479.426667,45904.03709,50,9054.2,,,,,,,,,,,,,,
3028.14,9224.11,39,-0.09275769,0.419166699,0.98047052,-7.9193172,-165.023922,341.0036624,-22890.15775,-7264.582827,36931.86929,217,9042.5,,,,,,,,,,,,,,
3028.15,9224.1,40,-0.020003784,-0.63893877,0.914552551,-164.7645224,-252.0448584,-500.0003584,-4497.213756,-37919.48948,32296.24926,89,9031.1,,,,,,,,,,,,,,
3028.15,9224.1,41,0.07130481,-0.264427051,0.793458801,65.7806868,178.299078,-259.2012356,-25880.88035,-86.84858708,33492.5383,93,9019.5,,,,,,,,,,,,,,
3028.15,9224.1,42,-0.094222534,0.383033887,0.862306458,-80.1544764,45.7153648,267.8834928,11951.76054,-25059.3823,42763.77836,55,9007.9,,,,,,,,,,,,,,
3028.15,9224.09,43,0.607925903,-0.124290332,1.217775208,-14.4348248,165.5274624,-280.0294976,20325.78382,15016.30054,40819.80867,48,8996.3,,,,,,,,,,,,,,
3028.15,9224.09,44,0.135757935,0.27121748,0.927736145,8.0719052,63.9038544,213.4400944,-17207.78481,-4124.324097,42464.7061,33,8984.4,,,,,,,,,,,,,,
3028.15,9224.08,45,0.581070435,0.405983105,0.908693176,-78.4760084,-59.2194028,161.9111268,32288.67422,-13096.4919,39473.9835,43,8972.4,,,,,,,,,,,,,,
3028.15,9224.08,46,0.59083606,0.156471387,0.986818176,10.5438308,-19.226088,143.6310844,-7637.472486,11576.96955,40221.66415,58,8960.5,,,,,,,,,,,,,,
3028.15,9224.08,47,-0.616683472,0.594947949,1.055177551,-29.6173308,85.8612676,-391.8917604,-6441.183446,18455.63153,37829.08607,60,8948.5,,,,,,,,,,,,,,
3028.15,9224.07,48,-0.278304565,0.340065137,1.099611145,34.8510992,-23.498552,475.6015372,-18254.53772,-21769.58744,38427.23059,49,8936.1,,,,,,,,,,,,,,
3028.15,9224.07,49,-0.222640503,0.149147168,0.998536926,-104.9195088,79.6814536,499.9850996,-11.12985563,2006.657233,46801.25387,47,8923.9,,,,,,,,,,,,,,
3028.15,9224.06,51,-0.439437378,0.264869824,0.947755676,-111.1298404,83.8776236,-49.5300648,37522.43877,-3675.715707,36184.18864,48,8900.1,,,,,,,,,,,,,,
3028.15,9224.06,52,-1.335921753,0.161354199,0.767579895,6.7291308,155.8076068,384.1708076,-11.12985563,62.68754292,46502.18161,65,8887.4,,,,,,,,,,,,,,
3028.15,9224.05,53,0.125015747,-0.403098926,1.129396301,38.681058,183.9600928,-342.9567888,18830.42252,18156.55927,39324.44737,99,8874.8,,,,,,,,,,,,,,
3028.15,9224.05,54,0.022476685,0.33762373,0.801271301,1.9683852,-21.5301668,254.7914424,21073.46447,-16386.28676,42763.77836,59,8862.6,,,,,,,,,,,,,,
3028.15,9224.04,55,0.634781372,-0.670677051,0.605958801,57.7850756,-105.2399436,499.9850996,-2403.707936,-32984.79719,36483.2609,60,8850.8,,,,,,,,,,,,,,
3028.15,9224.04,56,0.249039185,-0.035911426,0.877443176,-16.0827752,-32.5927968,470.1846632,9559.182464,-26405.20747,44408.67579,56,8838.8,,,,,,,,,,,,,,
3028.15,9224.03,57,-0.263167847,0.043678418,0.784669739,14.7857772,170.7001956,117.1265488,-8833.761526,-30293.14685,37978.6222,70,8826.7,,,,,,,,,,,,,,
3028.15,9224.03,58,-0.078597534,-0.274680957,0.832521301,-24.3988212,3.43323,-403.747848,36475.68586,1857.121103,33941.14669,64,8814.6,,,,,,,,,,,,,,
3028.15,9224.02,59,-0.141585815,-0.277122363,1.056154114,8.6059632,3.6468532,-22.7966472,-10478.65896,-15638.60611,42763.77836,73,8802.8,,,,,,,,,,,,,,
3028.15,9224.02,0,-0.449203003,0.655006543,0.981935364,-14.4348248,-90.4999428,441.9101068,-2403.707936,12773.25859,42464.7061,128,8791.4,,,,,,,,,,,,,,
3028.15,9224.01,1,-0.254378784,-0.194114551,1.00390802,-7.4615532,26.8860056,307.8920664,-12273.09252,1857.121103,42464.7061,84,8779.9,,,,,,,,,,,,,,
3028.15,9224.01,2,-0.419906128,-0.570091113,1.073243958,21.7285312,-29.296896,243.5151892,-3300.924716,-29994.07459,39025.37511,220,8768.2,,,,,,,,,,,,,,
3028.15,9224,4,-0.562484253,0.606178418,0.774904114,-56.9458416,99.3805644,490.4483496,-4497.213756,-7414.118957,45305.89257,83,8745.2,,,,,,,,,,,,,,
3028.15,9223.99,5,0.447769653,-0.156028613,1.279786926,96.2982868,27.8625688,101.5778316,-19002.21837,11277.89729,34987.8996,55,8734.1,,,,,,,,,,,,,,
3028.15,9223.98,6,0.120621216,-0.275169238,0.81250177,-80.0629236,-19.5465228,421.4633148,13746.1941,-3227.107317,45904.03709,124,8723.1,,,,,,,,,,,,,,
3028.15,9223.98,7,0.140152466,0.305885449,0.993165833,40.0390912,-35.4614512,-329.895256,-27376.24165,-4872.004747,31997.177,66,8712.2,,,,,,,,,,,,,,
3028.15,9223.97,8,-0.348617065,0.952369824,1.199708801,-7.5225884,128.0518496,-47.607456,4026.345654,-14292.78094,47399.39839,120,8701,,,,,,,,,,,,,,
3028.15,9223.97,9,-0.160628784,-0.309348926,1.086915833,43.2739568,53.710976,333.1148628,-8235.617006,12175.11407,40819.80867,91,8689.7,,,,,,,,,,,,,,
3028.15,9223.96,10,-0.345687378,-0.464134082,1.054200989,39.1998572,36.1175796,154.266468,21821.14512,-22367.73196,40520.73641,101,8676.6,,,,,,,,,,,,,,
3028.15,9223.96,11,-0.754867065,0.096412793,1.029786926,-88.3331932,-92.3767752,499.9850996,32288.67422,3801.090793,37230.94155,59,8665.1,,,,,,,,,,,,,,
3028.15,9223.95,12,-0.583480347,0.077858105,0.951661926,-24.8871028,11.8408288,229.3550228,-8534.689266,-10703.91382,45156.35644,46,8654.2,,,,,,,,,,,,,,
3028.15,9223.94,13,-0.321761597,0.890846387,1.171388489,-94.1162784,-17.1966676,49.4079944,14493.87475,22642.64317,36931.86929,47,8643,,,,,,,,,,,,,,
3028.15,9223.94,14,-0.63572644,0.280494824,1.262208801,-77.6062568,85.144104,499.9850996,28849.34323,-24909.84617,34987.8996,50,8631.4,,,,,,,,,,,,,,
3028.14,9223.92,16,-0.360824097,-0.008567676,0.930665833,-109.329302,-225.1130764,-294.6626868,26456.76515,-2329.890537,41567.48932,73,8607.9,,,,,,,,,,,,,,
3028.14,9223.91,17,-0.995589722,0.027076855,1.038087708,44.403108,-78.2166088,-500.0003584,17185.52509,12773.25859,43660.99514,124,8595.7,,,,,,,,,,,,,,
3028.14,9223.91,18,0.393570435,0.067115918,1.689454895,-138.0616224,-89.8438144,-31.5551984,-19749.89902,-13844.17255,38427.23059,101,8583.8,,,,,,,,,,,,,,
3028.14,9223.9,19,0.600601685,0.269264355,1.108400208,-36.7889668,-23.5138108,-500.0003584,-23787.37453,-20722.83453,33043.92991,69,8571.6,,,,,,,,,,,,,,
3028.14,9223.9,20,-0.872054565,-0.308860645,0.749513489,-89.2334624,-199.8292448,88.7909572,26606.30128,13520.93924,38726.30285,62,8559.8,,,,,,,,,,,,,,
3028.14,9223.89,21,-0.624495972,0.04856123,0.950197083,-37.38406,-33.0810784,-500.0003584,7615.212774,14717.22828,40969.3448,74,8548.8,,,,,,,,,,,,,,
3028.14,9223.88,22,-0.96775769,-0.199973926,0.880861145,434.341742,344.2690456,-500.0003584,31540.99357,-984.0653671,40670.27254,56,8536.5,,,,,,,,,,,,,,
3028.14,9223.87,23,-1.248519409,-0.143333301,0.66406427,97.7936492,-120.315638,-500.0003584,26755.83741,-9358.088647,42763.77836,89,8524.7,,,,,,,,,,,,,,
3028.14,9223.87,24,0.799820435,0.206764355,1.270997864,-123.2605864,-238.571338,358.9480112,11054.54376,26979.19094,31698.10474,94,8512,,,,,,,,,,,,,,
3028.13,9223.86,25,0.45021106,0.490455762,0.841310364,-128.8758248,-10.2386548,-500.0003584,21821.14512,-7414.118957,44558.21192,58,8500.1,,,,,,,,,,,,,,
3028.13,9223.85,26,0.720718872,-0.338645801,1.369630676,-5.2795448,-117.7521596,448.8223432,-17357.32094,-27751.03264,34539.29121,117,8491.3,,,,,,,,,,,,,,
3028.13,9223.85,27,0.29786731,0.283912793,0.737306458,45.8374352,-215.301668,335.1442832,21821.14512,-3825.251837,45006.82031,74,8480.6,,,,,,,,,,,,,,
3028.13,9223.83,29,-0.184554565,1.395729199,1.411622864,-35.0647224,192.489762,499.9850996,-16759.17642,-7264.582827,41717.02545,85,8458.9,,,,,,,,,,,,,,
3028.12,9223.82,30,0.324722778,0.093971387,1.184083801,60.424848,227.2950848,-14.0686136,13596.65797,16212.58958,40819.80867,112,8445.7,,,,,,,,,,,,,,
3028.12,9223.82,31,0.43849231,-1.915794238,1.052247864,-90.942448,-48.06522,-500.0003584,18232.278,4548.771443,45156.35644,64,8433.1,,,,,,,,,,,,,,
3028.12,9223.81,32,-0.076156128,0.551490918,0.817872864,-198.440694,-10.8184892,-341.7360848,21671.60899,-4423.396357,45156.35644,89,8419.8,,,,,,,,,,,,,,
3028.12,9223.8,33,0.101089966,-0.249778613,0.819825989,-24.185198,-126.6175224,353.6379488,11951.76054,-31938.04428,39025.37511,52,8406.8,,,,,,,,,,,,,,
3028.12,9223.8,34,-0.032210815,-0.488059863,1.302247864,-95.1081004,-255.2644652,-75.4700248,9409.646334,-34031.5501,36333.72477,52,8394.8,,,,,,,,,,,,,,
3028.11,9223.79,35,0.305191528,0.163795605,0.899415833,161.6059508,58.7158624,101.1963616,26905.37354,-2928.035057,42913.31449,46,8382.6,,,,,,,,,,,,,,
3028.11,9223.78,36,0.558121216,-0.373802051,1.09375177,-68.8019292,-33.7524656,-142.364604,30942.84905,-6965.510567,39324.44737,58,8371.2,,,,,,,,,,,,,,
3028.11,9223.78,37,-0.459456909,-0.597434863,0.291993958,129.7608352,60.1501896,499.9850996,18979.95865,660.8320629,43960.0674,38,8359.1,,,,,,,,,,,,,,
3028.11,9223.77,38,-0.095199097,-0.258079395,0.997072083,42.266876,-132.5531956,-3.4027124,18232.278,-39265.31465,31249.49635,54,8348,,,,,,,,,,,,,,
3028.11,9223.76,39,-0.075179565,0.09934248,0.856447083,-96.6187216,-14.5568952,-242.0656032,-3151.388586,-15489.06998,45455.4287,96,8336.2,,,,,,,,,,,,,,
3028.1,9223.76,40,-0.575667847,0.647194043,0.749513489,63.552902,96.9544152,-300.750948,-7188.864096,20100.52896,37530.01381,84,8324.5,,,,,,,,,,,,,,
3028.1,9223.74,42,0.482437622,-0.197044238,0.682130676,-7.9040584,184.6925152,228.3632008,26157.69289,-5619.685397,43212.38675,104,8301.3,,,,,,,,,,,,,,
3028.1,9223.74,43,-0.736312378,-0.161887988,0.702150208,-225.3877348,55.2521148,-327.0876368,39466.40846,2604.801753,30950.42409,95,8290.3,,,,,,,,,,,,,,
3028.09,9223.73,44,-0.121566284,0.242897168,1.149415833,131.3630092,-114.1663416,160.3242116,-5244.894406,9483.463733,43810.53127,61,8277.9,,,,,,,,,,,,,,
3028.09,9223.72,45,0.772476685,-0.503196582,1.049318176,78.353938,-94.070502,499.9850996,1185.159184,-33134.33332,38576.76672,52,8265.7,,,,,,,,,,,,,,
3028.09,9223.71,46,0.167496216,-0.380637988,0.59375177,-13.427744,-183.410776,434.1433776,-17805.92933,3651.554663,39324.44737,85,8255.1,,,,,,,,,,,,,,
3028.09,9223.71,47,0.354019653,0.315651074,0.906740051,51.9867316,-23.8647632,313.5988576,18232.278,-6367.366047,45904.03709,78,8243.8,,,,,,,,,,,,,,
3028.08,9223.7,48,-0.404769409,0.707252637,0.91797052,-177.5971732,0.839234,499.9850996,11054.54376,23390.32382,35735.58025,72,8233.6,,,,,,,,,,,,,,
3028.08,9223.69,49,0.424332153,0.970924512,1.481447083,-35.0647224,82.8095076,499.9850996,32886.81874,-10105.7693,39324.44737,79,8222.1,,,,,,,,,,,,,,
3028.08,9223.69,50,0.295425903,-0.304466113,0.750978333,195.2973812,46.4783048,-24.6582208,2680.520484,-40611.13982,32595.32152,142,8209.3,,,,,,,,,,,,,,
3028.08,9223.68,51,0.347671997,0.168678418,0.877931458,8.6059632,-217.3921236,285.9956884,21223.0006,-23713.55713,38726.30285,77,8197.2,,,,,,,,,,,,,,
3028.07,9223.67,52,0.070816528,0.814674512,1.242677551,-255.6001588,-34.561182,-18.5852184,-5843.038926,-17881.64806,43960.0674,51,8185.9,,,,,,,,,,,,,,
3028.07,9223.66,54,-0.376937378,0.218971387,0.669435364,14.7705184,101.7914548,-500.0003584,18830.42252,-24610.77391,41268.41706,48,8163.7,,,,,,,,,,,,,,
3028.07,9223.65,55,0.150406372,0.847877637,1.117677551,17.0745972,180.6184156,-166.168332,38569.19168,9932.072123,29305.52666,104,8152.1,,,,,,,,,,,,,,
3028.07,9223.64,56,0.77833606,-0.182884082,1.18359552,109.10042,3.7536648,-500.0003584,-4945.822146,-32386.65267,37530.01381,60,8140.1,,,,,,,,,,,,,,
3028.06,9223.63,57,-0.815902222,-0.27956377,1.000490051,-323.3797484,-258.4230368,117.6300892,-3300.924716,-34031.5501,37530.01381,76,8131,,,,,,,,,,,,,,
3028.06,9223.63,58,1.185074341,-0.485130176,0.89453302,25.253314,31.7230452,499.9850996,-4646.749886,-34480.15849,35436.50799,50,8121.1,,,,,,,,,,,,,,
3028.06,9223.62,59,-0.482894409,-0.323997363,1.208986145,-119.2932984,-178.14649,-60.7605416,-11076.80348,-32237.11654,35735.58025,56,8107.9,,,,,,,,,,,,,,
3028.06,9223.61,0,0.498062622,-0.003196582,0.968263489,242.462332,28.2898152,499.9850996,-4048.605366,-29994.07459,38277.69446,48,8095.2,,,,,,,,,,,,,,
3028.06,9223.61,1,-1.183578003,0.222389355,1.041505676,89.2182036,170.211914,-448.8528608,29297.95162,11277.89729,36483.2609,88,8083,,,,,,,,,,,,,,
3028.05,9223.6,2,-0.540023315,-0.276145801,0.935548645,-40.2221968,-224.075478,253.7080676,12549.90506,3801.090793,45156.35644,107,8070.9,,,,,,,,,,,,,,
3028.05,9223.59,3,-0.598128784,-0.173118457,0.736818176,126.3276052,132.5074192,-500.0003584,-6740.255706,26381.04642,31847.64087,94,8058.7,,,,,,,,,,,,,,
3028.05,9223.58,4,-0.574691284,-0.908958301,1.050294739,-16.9983032,-185.9132192,-500.0003584,16736.9167,15913.51732,39922.59189,128,8047.6,,,,,,,,,,,,,,
3028.05,9223.58,5,-1.105453003,-0.475364551,0.853517395,29.068014,-300.7967244,499.0695716,-3899.069236,10081.60825,43212.38675,82,8036.7,,,,,,,,,,,,,,
3028.04,9223.57,7,0.024918091,0.040260449,1.134279114,102.4475832,-151.2299668,-217.2700532,-17955.46546,-17433.03967,38427.23059,175,8014,,,,,,,,,,,,,,
3028.04,9223.56,8,0.182144653,0.230201855,1.025392395,26.8249704,45.1507892,-500.0003584,-15861.95964,-15189.99772,40072.12802,167,8002.4,,,,,,,,,,,,,,
3028.04,9223.55,9,-0.508285034,0.653541699,0.657716614,81.558286,84.7473752,228.3632008,-8684.225396,-3526.179577,44259.13966,112,7989.9,,,,,,,,,,,,,,
3028.03,9223.54,10,0.384293091,-0.460716113,0.660646301,75.8820124,46.4783048,307.3274908,15839.69992,7838.566303,43062.85062,63,7977.5,,,,,,,,,,,,,,
3028.03,9223.54,11,0.170914185,-0.134544238,1.007325989,74.2493208,-0.5187992,51.7731084,1334.695314,13221.86698,42464.7061,74,7966,,,,,,,,,,,,,,
lat,long,second,-0.463363159,0.108131543,0.960450989,-23.3917404,85.9985968,155.029408,-11375.87574,-3825.251837,43810.53127,uva,alt,,,,,,,,,,,,,,
3028.03,9223.53,12,-0.097152222,0.239479199,1.373048645,-39.0930456,-65.8569808,-75.8514948,21223.0006,-35676.44753,33941.14669,89,7954.3,,,,,,,,,,,,,,
3028.03,9223.52,13,-0.485824097,-0.437766895,0.975099426,-252.2584816,-128.9826364,82.1076028,-9282.369916,8137.638563,42464.7061,67,7943.2,,,,,,,,,,,,,,
3028.02,9223.51,14,0.352066528,0.605201855,0.696290833,-87.4481828,-130.1880816,326.53832,1185.159184,-30891.29137,39773.05576,56,7931.3,,,,,,,,,,,,,,
3028.02,9223.51,15,-0.115706909,0.432350293,1.001466614,16.479504,182.0680016,-500.0003584,25858.62063,-6367.366047,43212.38675,46,7920.7,,,,,,,,,,,,,,
3028.02,9223.5,16,-0.356917847,0.191627637,0.839357239,-32.2876208,69.1071052,360.9774316,28699.8071,-7862.727347,40520.73641,44,7909.8,,,,,,,,,,,,,,
3028.02,9223.49,17,0.501968872,0.402076855,0.968263489,-115.1734224,-68.740894,-233.7495572,-8534.689266,-32237.11654,36483.2609,53,7899.2,,,,,,,,,,,,,,
3028.01,9223.49,18,-0.550765503,0.449928418,0.937990051,-129.013154,-193.4510664,-35.6903332,-14665.6706,-21171.44292,39773.05576,56,7887.2,,,,,,,,,,,,,,
3028.01,9223.47,20,0.584976685,0.165260449,0.905275208,36.5600848,-96.9086388,129.5014356,736.5507944,6791.813393,45754.50096,118,7864.9,,,,,,,,,,,,,,
3028,9223.46,21,-0.091781128,-0.082298145,1.031740051,-103.9734632,-45.7306236,-299.1029976,25858.62063,-25657.52682,36931.86929,87,7853.6,,,,,,,,,,,,,,
3028,9223.46,22,-0.515120972,0.149147168,1.301271301,-35.9039564,-93.4754088,-500.0003584,5671.243084,-25807.06295,43062.85062,175,7842.4,,,,,,,,,,,,,,
3028,9223.45,23,-0.906234253,-0.238548145,0.821290833,-199.2188928,-28.305074,499.9850996,39017.80007,11576.96955,28258.77375,86,7830.8,,,,,,,,,,,,,,
3028,9223.44,24,-0.443831909,-0.28737627,1.233400208,21.7285312,-15.8386344,-500.0003584,-8086.080876,-25657.52682,40221.66415,55,7819.9,,,,,,,,,,,,,,
3027.99,9223.44,25,-0.028304565,-0.793723926,1.363771301,109.9243952,-42.3889464,-161.74328,26905.37354,-14292.78094,41417.95319,102,7809.1,,,,,,,,,,,,,,
3027.99,9223.43,26,-0.487777222,0.215065137,0.673341614,-41.4886772,-5.5084268,143.7226372,20475.31995,-28648.24942,39174.91124,95,7798.3,,,,,,,,,,,,,,
3027.99,9223.42,27,0.198746216,-0.046165332,0.745118958,59.7534608,-17.9596076,-500.0003584,31690.5297,810.3681929,39324.44737,52,7787.1,,,,,,,,,,,,,,
3027.99,9223.42,28,-0.58494519,0.108619824,0.996583801,-73.3032752,22.430436,-500.0003584,14344.33862,-29246.39394,40072.12802,69,7776.2,,,,,,,,,,,,,,
3027.99,9223.41,29,0.277359497,-0.032493457,0.782716614,195.2516048,101.8830076,-500.0003584,-3749.533106,-3077.571187,45754.50096,92,7765.2,,,,,,,,,,,,,,
3027.98,9223.4,30,0.354019653,0.441139355,1.015138489,-12.359628,88.9282864,157.0283108,-3599.996976,13520.93924,40670.27254,79,7754.1,,,,,,,,,,,,,,
3027.98,9223.4,31,-0.510238159,0.30637373,0.75781427,114.6393644,-25.0702084,-500.0003584,32139.13809,-14890.92546,39025.37511,94,7742.7,,,,,,,,,,,,,,
3027.98,9223.38,33,0.438980591,0.009010449,1.001954895,-56.610148,42.4499816,-500.0003584,-17506.85707,-14292.78094,38726.30285,67,7720.2,,,,,,,,,,,,,,
3027.98,9223.38,34,-0.176742065,0.557350293,0.974611145,-40.7562548,-106.6284944,-319.977036,21522.07286,-23564.021,41268.41706,107,7709.1,,,,,,,,,,,,,,
3027.97,9223.37,35,0.117691528,-0.031028613,1.03125177,-73.9136272,89.7064852,-327.4385892,14493.87475,12773.25859,41717.02545,68,7697.8,,,,,,,,,,,,,,
3027.97,9223.36,36,0.177750122,0.20481123,1.005372864,13.1530856,84.6405636,181.9001548,25858.62063,212.2236729,43212.38675,53,7687.4,,,,,,,,,,,,,,
3027.97,9223.36,37,-0.366683472,-0.175559863,0.955079895,-66.6351796,-40.3900436,425.262756,41559.91428,-19975.15388,24819.44276,73,7676.8,,,,,,,,,,,,,,
3027.97,9223.35,38,-0.473128784,-0.337180957,1.082521301,-107.4677284,4.8980748,499.9850996,-4945.822146,-8909.480257,46502.18161,55,7665.9,,,,,,,,,,,,,,
3027.97,9223.34,39,-0.543441284,0.137428418,1.014650208,81.710874,-7.6751764,499.9850996,19279.03091,8287.174693,43511.45901,50,7654.7,,,,,,,,,,,,,,
3027.97,9223.34,40,-0.484359253,-0.077903613,0.887208801,-4.1809112,64.6667944,-54.1534812,29447.48775,-14890.92546,40072.12802,69,7643.5,,,,,,,,,,,,,,
3027.97,9223.33,41,-0.262679565,0.493385449,1.249513489,-58.74638,-155.8381244,422.0278904,19279.03091,12175.11407,41268.41706,99,7631.8,,,,,,,,,,,,,,
3027.96,9223.33,42,-0.470199097,0.250709668,1.00781427,-90.5762368,-19.6685932,499.9850996,-14964.74286,-10703.91382,42464.7061,82,7620.5,,,,,,,,,,,,,,
3027.96,9223.32,43,0.556656372,-0.322044238,1.000490051,-85.5713504,-10.8795244,-89.7370028,-21693.86871,-4423.396357,38726.30285,63,7609.9,,,,,,,,,,,,,,
3027.96,9223.32,44,-0.711410034,0.028053418,1.065919739,-55.1758208,-107.6050576,232.6814412,22867.89803,7240.421783,41717.02545,50,7599.7,,,,,,,,,,,,,,
3027.96,9223.31,46,0.232437622,0.503151074,0.721681458,-5.0811804,99.3653056,435.6692576,-33806.29524,-22068.6597,21230.57564,39,7580.1,,,,,,,,,,,,,,
3027.96,9223.3,47,-0.03025769,0.436744824,1.125978333,113.449178,88.6231104,404.053024,22419.28964,-26106.13521,38726.30285,73,7568.3,,,,,,,,,,,,,,
3027.96,9223.29,48,-0.508773315,-0.062278613,0.832521301,50.430334,96.2219928,-500.0003584,-25282.73583,-17582.5758,30800.88796,62,7556.8,,,,,,,,,,,,,,
3027.95,9223.29,49,0.431656372,0.344459668,0.974611145,48.4161724,-56.152384,-334.1219436,25858.62063,-6367.366047,43960.0674,50,7545.2,,,,,,,,,,,,,,
3027.95,9223.28,50,-0.554183472,0.018287793,0.876466614,-70.1599624,17.16615,-111.0230288,14792.94701,-23713.55713,41717.02545,45,7533.9,,,,,,,,,,,,,,
3027.95,9223.28,51,0.091812622,0.82199873,1.23437677,18.9514296,-12.359628,377.3653828,27653.05419,-2180.354407,42165.63384,35,7522.3,,,,,,,,,,,,,,
3027.95,9223.27,52,-0.31932019,0.207252637,1.020997864,-117.416466,-20.2026512,263.7636168,-19600.36289,-2628.962797,38576.76672,54,7510.8,,,,,,,,,,,,,,
3027.95,9223.27,53,-0.017562378,-0.218528613,0.935548645,52.2461312,98.4802952,427.5973524,38120.58329,-5021.540877,34090.68282,60,7499.8,,,,,,,,,,,,,,
3027.95,9223.26,54,0.237320435,0.022194043,1.087404114,41.19876,-20.98085,-93.5211852,-4347.677626,13520.93924,41717.02545,51,7488.5,,,,,,,,,,,,,,
3027.95,9223.25,55,0.642105591,0.342506543,1.193849426,-26.32143,-69.0918464,86.0138556,-15413.35125,-14890.92546,41268.41706,77,7478.1,,,,,,,,,,,,,,
3027.94,9223.25,56,-0.29588269,-0.02956377,1.199708801,-82.5195904,19.7906636,235.3364724,-310.2021156,-29695.00233,40520.73641,71,7466.9,,,,,,,,,,,,,,
3027.94,9223.24,58,0.499039185,-0.19753252,0.736818176,-91.0034832,-111.847004,-118.8507932,22568.82577,-21470.51518,40072.12802,53,7444.9,,,,,,,,,,,,,,
3027.94,9223.23,59,-0.214339722,-0.33815752,1.200197083,189.1023084,82.2601908,-482.55955,2830.056614,13520.93924,44408.67579,67,7433.6,,,,,,,,,,,,,,
3027.94,9223.22,0,0.009781372,0.065651074,1.12500177,151.1689316,135.6354732,-47.8210792,5372.170824,22792.1793,36782.33316,50,7422.9,,,,,,,,,,,,,,
3027.94,9223.22,1,0.031265747,0.763893262,1.071290833,-56.7017008,-101.5167964,-117.2791368,8961.037944,10978.82503,44558.21192,48,7413.5,,,,,,,,,,,,,,
3027.94,9223.21,2,-0.03025769,0.353737012,1.224122864,108.8562792,36.7126728,-371.5670388,-3151.388586,-22965.87648,42165.63384,43,7403.3,,,,,,,,,,,,,,
3027.93,9223.2,3,0.957535278,-0.293723926,0.844728333,91.6443528,98.2819308,78.58282,19279.03091,-25807.06295,40520.73641,51,7392.7,,,,,,,,,,,,,,
3027.93,9223.2,4,0.229507935,-0.836204395,0.812990051,73.6084512,22.4151772,-74.4171676,-23936.91066,2604.801753,35436.50799,43,7381.5,,,,,,,,,,,,,,
3027.93,9223.19,5,0.667007935,0.155983105,1.250978333,7.9040584,87.3108536,-35.4156748,10157.32698,-24610.77391,43511.45901,53,7370.8,,,,,,,,,,,,,,
3027.93,9223.19,6,0.070328247,0.543190137,0.869142395,-86.3037728,-21.896378,-343.5823996,25410.01224,-28199.64103,36184.18864,114,7360.1,,,,,,,,,,,,,,
3027.93,9223.18,7,-0.601546753,0.360572949,1.173829895,26.092548,-74.1882856,98.5413304,24811.86772,-16834.89515,42315.16997,57,7348.9,,,,,,,,,,,,,,
3027.93,9223.17,8,-0.171370972,0.277076855,1.188966614,-15.029918,-55.3589264,468.0331724,-10179.5867,-8610.407997,44558.21192,152,7339.1,,,,,,,,,,,,,,
3027.93,9223.17,9,-0.300765503,0.483131543,1.003419739,-157.394522,-173.3857444,-58.1207692,41709.45041,-11900.20286,29455.06279,73,7329.5,,,,,,,,,,,,,,
