,yaw,acc angle dot,gyro angle dot,acc angle cross,gyro angle cross
2886,1.7588884736267218,2.0001607550058216,0.6425525259432037,1.1414318985839713,0.6425525259432037
2887,-3.0984498948128993,2.5714899287249833,0.8582368289894576,0.57010272486481,0.858236828989458
2888,-1.1986175586988563,2.0977296651706157,0.7532121361831741,1.0438629884191777,0.7532121361831742
2889,0.2075102205158447,1.6953706423779114,1.5163384539297557,1.4462220112118835,1.5163384539297615
2890,2.0329430152756,2.000085476191949,0.5207124536976021,1.1415071773978442,0.5207124536976023
2891,1.5128616968327537,1.7740239733542906,0.5219879761573247,1.3675686802355025,0.5219879761573255
2892,0.7077319904713781,1.7583545495568014,1.665612319647519,1.3832381040329915,1.4759803339422732
2893,-2.573954619410004,2.692904275931238,0.7504147530724115,0.44868837765855524,0.7504147530724113
2894,-0.830220063661788,1.891289759210792,2.228829088924533,1.2503028943790016,0.9127635646652605
2895,-0.9357258617600088,2.073386171938748,0.3917867271122904,1.0682064816510457,0.3917867271122906
2896,0.7803462002376864,1.7382318904671585,0.14023898795026335,1.4033607631226355,0.14023898795026324
2897,1.5912240683384964,1.774774942088968,0.9934898338389332,1.366817711500826,0.9934898338389332
2898,-0.35915646142946317,1.651376277522733,1.7890742733331568,1.4902163760670601,1.3525183802566372
2899,-2.9167373399141074,2.776073498944229,1.7217797744774137,0.3655191546455644,1.41981287911238
2900,1.3342939330184633,1.6162222305543241,0.09902087049241257,1.5253704230354759,0.09902087049241343
2901,0.29928029272477324,1.5829715080358537,0.9886260380437701,1.558621145553949,0.9886260380437704
2902,0.46469674814838713,1.7493822812049857,1.0415238010030488,1.3922103723848085,1.041523801003049
2903,2.2149882313434817,2.1367030904391235,0.9420362842126713,1.00488956315067,0.9420362842126709
2904,1.833539282543202,1.9507901210187328,0.8336001374216061,1.19080253257106,0.833600137421606
2905,0.6917568325560431,1.7615588585466062,1.2855411420172596,1.3800337950431871,1.2855411420172596
2906,0.18648118290938456,1.6604579802724695,0.28688462468291104,1.481134673317324,0.2868846246829113
2907,0.28754330946176876,1.5416275625767604,0.4313787100641488,1.5416275625767648,0.431378710064149
2908,0.7413398041312501,1.6858747262771858,0.5397051636900376,1.4557179273126066,0.5397051636900378
2909,1.891008593341254,2.07353966195687,2.343111418955005,1.068052991632923,0.7984812346347886
2910,2.668554221732466,2.433587620644435,0.7038817520569779,0.7080050329453585,0.703881752056978
2911,2.2715107541425597,2.16087843606702,1.7554340274248086,0.9807142175227735,1.386158626164985
2912,2.3973099233927306,2.230564957195167,0.526845964971935,0.9110276963946264,0.5268459649719353
