givenlat,deg,min,sec,lat,long,deg,min,sec,long,seconds,accel-x,accel-y,accel-z,gyro-x,gyro-y,gyro-z,mag-x,mag-y,mag-z
3026.99,30,26,99,30.46083333,9225.14,92,24,114,92.43166667,25,0.021011841,0.004127637,0.932130676,-2.9907248,-9.2926092,-107.5135048,1035.623054,20997.74574,39174.91124
3026.99,30,26,99,30.46083333,9225.14,92,24,114,92.43166667,27,0.048355591,-0.137962207,0.96484552,-6.9122364,5.0964392,169.4947504,-16609.64029,5146.915963,40520.73641
3026.99,30,26,99,30.46083333,9225.14,92,24,114,92.43166667,28,-0.031722534,-0.005637988,0.993165833,12.0239344,-14.11439,171.7530528,-8086.080876,-21021.90679,41717.02545
3026.98,30,26,98,30.46055556,9225.13,92,24,113,92.43138889,29,-0.001937378,-0.029075488,1.028322083,-8.1176816,-26.6571236,241.5315452,18082.74187,-23564.021,42315.16997
3026.98,30,26,98,30.46055556,9225.13,92,24,113,92.43138889,30,0.055191528,-0.034934863,1.05468927,1.0528572,-4.4555696,240.6007584,19279.03091,9483.463733,41417.95319
3026.98,30,26,98,30.46055556,9225.13,92,24,113,92.43138889,31,-0.005355347,0.023658887,1.003419739,5.0964392,-16.1590692,216.751254,-17805.92933,-684.9931071,40819.80867
3026.98,30,26,98,30.46055556,9225.12,92,24,112,92.43111111,32,-0.035140503,-0.081321582,0.939454895,-0.686646,-0.610352,205.9480236,-3300.924716,-28797.78555,39025.37511
3026.98,30,26,98,30.46055556,9225.12,92,24,112,92.43111111,33,-0.039046753,-0.032005176,1.01562677,15.1977648,-2.0446792,123.5810212,30494.24066,-11750.66673,40072.12802
3026.98,30,26,98,30.46055556,9225.12,92,24,112,92.43111111,34,-0.086410034,-0.074485645,0.986329895,6.9274952,-18.31056,103.3173348,16886.45283,13072.33085,41567.48932
3026.97,30,26,97,30.46027778,9225.12,92,24,112,92.43111111,35,0.012222778,-0.047630176,0.98437677,3.2196068,-9.5062324,88.2263816,-6142.111186,14418.15602,39922.59189
3026.97,30,26,97,30.46027778,9225.12,92,24,112,92.43111111,36,-0.04197644,-0.095481738,0.99218927,4.730228,-9.6740792,93.6432556,-20048.97128,-1582.209887,39773.05576
3026.97,30,26,97,30.46027778,9225.12,92,24,112,92.43111111,37,-0.04588269,0.008033887,0.966798645,13.3056736,5.1269568,7.1868948,-19600.36289,-5021.540877,38576.76672
3026.97,30,26,97,30.46027778,9225.12,92,24,112,92.43111111,38,-0.068343628,-0.013450488,0.965822083,-1.7852796,3.1433128,-183.7464696,-5244.894406,17707.95088,40520.73641
3026.97,30,26,97,30.46027778,9225.12,92,24,112,92.43111111,40,-0.062484253,-0.016868457,0.979982239,10.757454,-1.0070808,-249.2219804,31092.38518,-535.4569771,38427.23059
3026.97,30,26,97,30.46027778,9225.12,92,24,112,92.43111111,41,-0.076156128,-0.036887988,1.002443176,9.15528,19.8669576,-330.276726,-4646.749886,-25657.52682,39922.59189
3026.97,30,26,97,30.46027778,9225.12,92,24,112,92.43111111,42,-0.015609253,-0.054466113,1.012697083,5.3558388,23.9868336,-264.5418156,7316.140514,13969.54763,42165.63384
3026.97,30,26,97,30.46027778,9225.12,92,24,112,92.43111111,43,-0.094222534,-0.040305957,1.02343927,9.8724436,6.8969776,-331.8789,14493.87475,-27601.49651,40221.66415
3026.97,30,26,97,30.46027778,9225.11,92,24,111,92.43083333,44,-0.050277222,-0.021262988,0.987306458,15.6250112,23.5901048,-316.1775948,-9581.442176,4997.379833,41717.02545
3026.97,30,26,97,30.46027778,9225.11,92,24,111,92.43083333,45,-0.095687378,-0.079856738,0.919435364,0.7476812,4.1503936,-204.3305908,28101.66258,-6068.293787,40969.3448
3026.97,30,26,97,30.46027778,9225.11,92,24,111,92.43083333,46,-0.039046753,-0.02175127,0.963380676,2.6397724,25.1465024,-160.5530936,-2553.244066,-21919.12357,41567.48932
3026.97,30,26,97,30.46027778,9225.11,92,24,111,92.43083333,47,-0.118148315,-0.05690752,1.028322083,-5.9967084,-13.885508,-72.7997348,-11076.80348,660.8320629,42464.7061
3026.96,30,26,96,30.46,9225.11,92,24,111,92.43083333,48,-0.023421753,0.012916699,1.030763489,14.3280132,3.2348656,-166.70239,8362.893424,19053.77605,39922.59189
3026.96,30,26,96,30.46,9225.11,92,24,111,92.43083333,49,-0.067855347,0.031471387,1.026368958,-2.517702,17.5171024,-94.8181832,23615.57868,14717.22828,38726.30285
3026.96,30,26,96,30.46,9225.11,92,24,111,92.43083333,50,-0.030745972,-0.01003252,0.994142395,-3.2196068,-11.6119468,-146.560774,27503.51806,-20722.83453,37530.01381
3026.96,30,26,96,30.46,9225.11,92,24,111,92.43083333,52,0.01661731,-0.04518877,0.942384583,-6.1492964,-9.4757148,62.5763388,13148.04958,-31638.97202,37081.40542
3026.96,30,26,96,30.46,9225.11,92,24,111,92.43083333,53,-0.037581909,-0.065696582,0.930665833,9.7045968,1.0375984,168.457152,31540.99357,-12348.81125,37679.54994
3026.96,30,26,96,30.46,9225.11,92,24,111,92.43083333,54,-0.028792847,0.003151074,0.977540833,-1.90735,-20.4010156,99.5331524,15391.09153,18455.63153,39025.37511
3026.96,30,26,96,30.46,9225.11,92,24,111,92.43083333,55,-0.015120972,-0.02175127,1.034669739,-12.5274748,0.7934576,169.8762204,-15114.27899,7838.566303,39324.44737
3026.96,30,26,96,30.46,9225.11,92,24,111,92.43083333,56,-0.078109253,-0.023704395,1.075685364,10.6964188,-12.0697108,156.6468408,7465.676644,-27003.35199,42315.16997
3026.96,30,26,96,30.46,9225.11,92,24,111,92.43083333,57,-0.037581909,-0.018333301,1.078615051,-14.5111188,-3.8757352,168.9454336,23166.97029,-13096.4919,41717.02545
3026.96,30,26,96,30.46,9225.11,92,24,111,92.43083333,58,-0.112777222,-0.019309863,1.040529114,12.1765224,9.384162,171.6615,14493.87475,14418.15602,41717.02545
3026.96,30,26,96,30.46,9225.11,92,24,111,92.43083333,59,-0.06932019,0.02512373,0.948732239,-6.3171432,-3.1738304,4.3029816,-8086.080876,12025.57794,42165.63384
3026.96,30,26,96,30.46,9225.11,92,24,111,92.43083333,0,-0.031234253,-0.054954395,0.912599426,-17.9138312,-1.220704,19.3634172,-13319.84543,5745.060483,42165.63384
3026.96,30,26,96,30.46,9225.11,92,24,111,92.43083333,1,0.02442981,-0.114524707,0.937990051,-7.858282,-3.204348,-85.0525512,-10927.26735,6791.813393,42315.16997
3026.96,30,26,96,30.46,9225.11,92,24,111,92.43083333,2,-0.037093628,-0.054954395,1.010255676,2.8686544,23.6816576,-49.133336,4624.490174,16212.58958,42763.77836
3026.95,30,26,95,30.45972222,9225.11,92,24,111,92.43083333,3,-0.077620972,-0.049583301,1.040040833,-3.2196068,25.787372,-73.7305216,21671.60899,12773.25859,42165.63384
3026.95,30,26,95,30.45972222,9225.1,92,24,110,92.43055556,5,-0.031722534,-0.069114551,1.059083801,0.4730228,7.5378472,-16.3879512,29746.56001,7090.885653,38277.69446
3026.95,30,26,95,30.45972222,9225.1,92,24,110,92.43055556,6,-0.00682019,-0.039817676,0.986329895,8.087164,5.9814496,-14.2364604,37223.36651,-3227.107317,34987.8996
3026.95,30,26,95,30.45972222,9225.1,92,24,110,92.43055556,7,-0.124495972,-0.073509082,0.983400208,9.0332096,-3.6010768,-45.8221764,39466.40846,-9208.552517,33492.5383
3026.95,30,26,95,30.45972222,9225.1,92,24,110,92.43055556,8,-0.071761597,0.011940137,0.956544739,7.9956112,-17.5018436,-3.1738304,36176.6136,-4273.860227,35586.04412
3026.95,30,26,95,30.45972222,9225.1,92,24,110,92.43055556,9,0.034683716,0.007545605,0.96484552,-10.1318432,-16.1285516,9.7503732,29297.95162,-9956.233167,40670.27254
3026.95,30,26,95,30.45972222,9225.1,92,24,110,92.43055556,10,-0.048324097,-0.05300127,0.98437677,-8.0413876,2.9602072,107.3303992,25709.0845,-14442.31707,42016.09771
3026.95,30,26,95,30.45972222,9225.1,92,24,110,92.43055556,11,-0.109847534,-0.04128252,1.006349426,-6.332402,-3.6926296,3.1585716,28849.34323,-6367.366047,40969.3448
3026.96,30,26,96,30.46,9225.1,92,24,110,92.43055556,12,-0.018050659,-0.056419238,1.027833801,4.5928988,3.2653832,22.4609536,28550.27097,959.9043229,40969.3448
3026.96,30,26,96,30.46,9225.09,92,24,109,92.43027778,13,-0.097152222,-0.023216113,0.997072083,-0.4272464,-10.1165844,-68.512012,23017.43416,8735.783083,40520.73641
3026.96,30,26,96,30.46,9225.09,92,24,109,92.43027778,14,-0.072249878,0.015358105,0.932618958,-6.1187788,-17.8985724,-116.195762,19578.10317,2754.337883,44259.13966
3026.96,30,26,96,30.46,9225.09,92,24,109,92.43027778,15,0.060074341,0.012428418,0.979005676,-10.223396,-6.4697312,85.1898804,19279.03091,-6217.829917,45305.89257
3026.96,30,26,96,30.46,9225.1,92,24,110,92.43055556,16,-0.04588269,-0.107200488,1.020021301,13.427744,18.4478892,153.6866336,19578.10317,6343.205003,43810.53127
3026.96,30,26,96,30.46,9225.09,92,24,109,92.43027778,18,-0.074203003,0.065162793,1.031740051,22.2625892,16.2658808,-127.2431332,9409.646334,20848.20961,37829.08607
3026.96,30,26,96,30.46,9225.09,92,24,109,92.43027778,19,-0.068343628,-0.027122363,1.01562677,6.790166,-9.7045968,-109.0546436,35877.54134,-4722.468617,34539.29121
3026.95,30,26,95,30.45972222,9225.1,92,24,110,92.43055556,20,-0.090804565,0.020729199,1.001466614,13.7481788,23.5595872,-211.0444628,7316.140514,-34181.08623,36184.18864
3026.95,30,26,95,30.45972222,9225.1,92,24,110,92.43055556,21,0.005386841,-0.090598926,0.947755676,-0.457764,3.5400416,-91.2934004,-16460.10416,-1731.746017,39473.9835
3026.95,30,26,95,30.45972222,9225.1,92,24,110,92.43055556,22,0.002457153,-0.034934863,0.92578302,-4.2877228,14.6331892,-40.8478076,5970.315344,17109.80636,40221.66415
3026.95,30,26,95,30.45972222,9225.1,92,24,110,92.43055556,23,-0.07322644,-0.067161426,0.967286926,4.882816,22.583024,67.7643308,6717.995994,15614.44506,41417.95319
3026.95,30,26,95,30.45972222,9225.1,92,24,110,92.43055556,24,-0.116683472,0.003151074,1.016115051,8.9416568,4.5471224,-91.0034832,6717.995994,17558.41475,40670.27254
3026.96,30,26,96,30.46,9225.1,92,24,110,92.43055556,25,-0.031234253,0.00559248,1.059572083,-3.5247828,-8.5296692,-106.43013,12400.36893,15763.98119,41268.41706
3026.96,30,26,96,30.46,9225.1,92,24,110,92.43055556,26,-0.020980347,-0.038841113,1.043947083,2.899172,-8.1024228,-132.141208,23017.43416,8735.783083,41268.41706
3026.96,30,26,96,30.46,9225.1,92,24,110,92.43055556,27,-0.029769409,0.007057324,0.974611145,-12.1002284,-11.06263,49.362218,19578.10317,7090.885653,43810.53127
3026.96,30,26,96,30.46,9225.1,92,24,110,92.43055556,28,-0.012191284,-0.049583301,0.974611145,-6.1187788,2.2430436,-21.8048252,11951.76054,8287.174693,44259.13966
3026.96,30,26,96,30.46,9225.1,92,24,110,92.43055556,29,-0.044906128,-0.15065752,0.984865051,16.9525268,8.0566464,-24.8413264,9559.182464,8436.710823,43960.0674
3026.95,30,26,95,30.45972222,9225.1,92,24,110,92.43055556,31,-0.087874878,-0.06472002,0.98047052,23.1018232,31.2347636,-54.3060692,29447.48775,810.3681929,40819.80867
3026.95,30,26,95,30.45972222,9225.11,92,24,111,92.43083333,32,-0.137679565,-0.035423145,1.00390802,4.272464,-3.280642,66.4368152,36027.07747,-2928.035057,34987.8996
3026.95,30,26,95,30.45972222,9225.11,92,24,111,92.43083333,33,-0.035628784,-0.032981738,0.992677551,-11.4593588,-27.160664,121.8720356,19727.6393,18306.0954,37679.54994
3026.95,30,26,95,30.45972222,9225.11,92,24,111,92.43083333,34,-0.035140503,-0.062766895,0.999513489,-5.8136028,10.5896072,15.9912224,287.9424044,13969.54763,41417.95319
3026.94,30,26,94,30.45944444,9225.11,92,24,111,92.43083333,35,0.009293091,-0.02565752,0.988771301,7.7514704,-3.1738304,180.4047924,-13618.91769,810.3681929,41567.48932
3026.94,30,26,94,30.45944444,9225.12,92,24,112,92.43111111,36,-0.082015503,0.08762373,0.99609552,-7.8735408,-31.1432108,106.2470244,-10777.73122,-21769.58744,40221.66415
3026.94,30,26,94,30.45944444,9225.12,92,24,112,92.43111111,37,0.033218872,-0.052512988,0.936036926,-15.869152,4.1503936,51.6357792,7017.068254,-36125.05592,35735.58025
3026.94,30,26,94,30.45944444,9225.12,92,24,112,92.43111111,38,-0.074691284,-0.155540332,0.940431458,11.0321124,3.7689236,-93.4754088,18830.42252,-35526.9114,32296.24926
3026.94,30,26,94,30.45944444,9225.12,92,24,112,92.43111111,39,-0.001449097,-0.150169238,0.979493958,-2.1820084,37.7197536,-86.3342904,-18254.53772,-13096.4919,39473.9835
3026.94,30,26,94,30.45944444,9225.12,92,24,112,92.43111111,40,0.046402466,-0.121360645,0.98437677,-14.6942244,0.839234,-152.0081656,15241.5554,8885.319213,45156.35644
3026.94,30,26,94,30.45944444,9225.13,92,24,113,92.43138889,41,-0.103011597,0.000709668,1.013185364,-0.8087164,17.852796,-223.15995,19279.03091,-17582.5758,43511.45901
3026.94,30,26,94,30.45944444,9225.13,92,24,113,92.43138889,43,-0.032210815,-0.046165332,1.05468927,-2.2430436,8.5907044,-27.6794632,17484.59735,-26106.13521,40969.3448
3026.94,30,26,94,30.45944444,9225.13,92,24,113,92.43138889,44,-0.001449097,-0.016380176,1.001466614,-1.5411388,8.2550108,4.3029816,26606.30128,-21320.97905,37978.6222
3026.94,30,26,94,30.45944444,9225.13,92,24,113,92.43138889,45,-0.104964722,-0.018821582,0.95312677,11.3220296,-7.4920708,78.2929028,28998.87936,3950.626923,40520.73641
3026.94,30,26,94,30.45944444,9225.14,92,24,114,92.43166667,46,0.007339966,0.031471387,0.938966614,-7.4157768,-14.6789656,0.38147,11503.15215,9333.927603,42913.31449
3026.94,30,26,94,30.45944444,9225.14,92,24,114,92.43166667,47,0.017105591,-0.22487627,0.962404114,8.9721744,14.4348248,-209.6253944,3876.809524,4399.235313,46053.57322
3026.93,30,26,93,30.45916667,9225.14,92,24,114,92.43166667,48,-0.12400769,-0.06862627,0.990724426,-2.593996,34.1644532,44.7693192,26157.69289,-1731.746017,41717.02545
3026.93,30,26,93,30.45916667,9225.15,92,24,115,92.43194444,49,-0.09666394,0.063697949,1.014161926,0.0610352,4.3945344,8.6059632,30793.31292,6941.349523,37230.94155
3026.93,30,26,93,30.45916667,9225.15,92,24,115,92.43194444,50,-0.128402222,-0.061790332,1.03515802,5.4473916,2.1209732,141.2354528,21073.46447,18904.23992,36782.33316
3026.93,30,26,93,30.45916667,9225.15,92,24,115,92.43194444,51,-0.048812378,-0.050559863,1.045900208,2.3956316,-6.5307664,52.9175184,13148.04958,18156.55927,41268.41706
3026.92,30,26,92,30.45888889,9225.15,92,24,115,92.43194444,52,-0.041488159,0.019752637,0.978517395,-12.0391932,-9.5977852,80.4596524,2082.375964,13969.54763,42464.7061
3026.92,30,26,92,30.45888889,9225.16,92,24,116,92.43222222,53,-0.076156128,-0.14284502,0.931154114,10.9710772,-5.1269568,-3.05176,-5992.575056,8735.783083,43062.85062
3026.92,30,26,92,30.45888889,9225.16,92,24,116,92.43222222,55,0.021011841,-0.046653613,0.935548645,7.0800832,25.8331484,-28.8086144,22269.75351,15016.30054,36782.33316
3026.92,30,26,92,30.45888889,9225.16,92,24,116,92.43222222,56,-0.26853894,0.058326855,1.000978333,-4.0893584,-1.1901864,-167.6331768,37522.43877,4997.379833,33193.46604
3026.92,30,26,92,30.45888889,9225.17,92,24,117,92.4325,57,-0.032210815,-0.08815752,1.005372864,-14.1601664,-7.2631888,56.8237712,23615.57868,14418.15602,38427.23059
3026.91,30,26,91,30.45861111,9225.17,92,24,117,92.4325,58,0.060074341,-0.114036426,1.032716614,-12.6190276,3.890994,-81.939756,12549.90506,10380.68051,43960.0674
3026.91,30,26,91,30.45861111,9225.17,92,24,117,92.4325,59,-0.040023315,0.008033887,1.022462708,5.0659216,-8.1481992,-75.7752008,13297.58571,9632.999863,42913.31449
3026.91,30,26,91,30.45861111,9225.18,92,24,118,92.43277778,0,-0.060531128,-0.025169238,0.990236145,3.4484888,6.5765428,226.97465,10157.32698,10978.82503,44259.13966
3026.91,30,26,91,30.45861111,9225.18,92,24,118,92.43277778,1,0.022964966,-0.099387988,0.955079895,13.046274,3.7689236,2.2735612,10157.32698,9034.855343,43810.53127
3026.91,30,26,91,30.45861111,9225.18,92,24,118,92.43277778,2,-0.11228894,-0.040305957,0.96093927,9.9487376,-2.9144308,48.9654892,16587.38057,11876.04181,42315.16997
3026.91,30,26,91,30.45861111,9225.19,92,24,119,92.43305556,3,-0.135238159,0.005104199,0.97656427,-3.7231472,-9.460456,-115.7990332,28849.34323,6193.668873,39922.59189
3026.9,30,26,90,30.45833333,9225.19,92,24,119,92.43305556,4,-0.039535034,-0.03737627,1.017579895,6.2103316,6.0730024,-12.9394624,11951.76054,17259.34249,40072.12802
3026.9,30,26,90,30.45833333,9225.19,92,24,119,92.43305556,5,0.00880481,-0.089134082,0.990724426,-4.5928988,-22.811906,30.670188,2082.375964,19801.4567,39473.9835
3026.9,30,26,90,30.45833333,9225.2,92,24,120,92.43333333,6,0.053726685,-0.075462207,0.967286926,0.4882816,-7.5225884,377.7773704,-17955.46546,-19377.00936,36931.86929
3026.89,30,26,89,30.45805556,9225.2,92,24,120,92.43333333,8,-0.043441284,0.028541699,0.98047052,1.3427744,-28.839132,268.0818572,25260.47611,-25507.99069,37829.08607
3026.89,30,26,89,30.45805556,9225.2,92,24,120,92.43333333,9,-0.036117065,-0.085716113,1.018556458,-7.0800832,7.8887996,208.130032,13746.1941,15614.44506,40969.3448
3026.89,30,26,89,30.45805556,9225.21,92,24,121,92.43361111,10,-0.019515503,0.066139355,1.013185364,1.678468,-5.6762736,34.3170412,-14217.06221,6193.668873,40969.3448
3026.89,30,26,89,30.45805556,9225.21,92,24,121,92.43361111,11,-0.047347534,0.053932324,0.999025208,-0.7324224,-4.7454868,268.0055632,1633.767574,-31190.36363,37829.08607
3026.89,30,26,89,30.45805556,9225.21,92,24,121,92.43361111,12,1.57471E-05,-0.09987627,0.96093927,-6.2713668,-29.4037076,249.5881916,16587.38057,14567.69215,40072.12802
3026.89,30,26,89,30.45805556,9225.22,92,24,122,92.43388889,13,-0.059554565,-0.147727832,0.952150208,-11.9476404,-14.572154,281.830036,-4347.677626,-29395.93007,37679.54994
3026.89,30,26,89,30.45805556,9225.22,92,24,122,92.43388889,14,-0.035140503,-0.028098926,0.982911926,0.9613044,-20.3399804,50.1556756,22867.89803,-24909.84617,40670.27254
3026.88,30,26,88,30.45777778,9225.23,92,24,123,92.43416667,15,0.037125122,-0.007591113,1.009767395,-12.2680752,-5.3863564,82.9620956,27653.05419,-9956.233167,40969.3448
3026.88,30,26,88,30.45777778,9225.23,92,24,123,92.43416667,16,-0.129378784,-0.061790332,1.037599426,-1.4648448,9.8877024,126.7395928,24811.86772,4399.235313,40819.80867
3026.88,30,26,88,30.45777778,9225.24,92,24,124,92.43444444,17,-0.062484253,0.058326855,1.011232239,-0.5493168,-1.8615736,-8.8806216,2680.520484,14567.69215,42016.09771
3026.88,30,26,88,30.45777778,9225.24,92,24,124,92.43444444,18,0.090347778,-0.055930957,0.945802551,18.1884896,-9.460456,-51.2237916,21073.46447,8735.783083,42763.77836
3026.88,30,26,88,30.45777778,9225.24,92,24,124,92.43444444,20,0.040543091,-0.036399707,0.94140802,0.6713872,-11.1084064,83.6334828,12250.8328,14418.15602,41717.02545
3026.88,30,26,88,30.45777778,9225.25,92,24,125,92.43472222,21,0.034195435,-0.035423145,0.978029114,6.790166,9.460456,126.800628,-8684.225396,12623.72246,40819.80867
3026.88,30,26,88,30.45777778,9225.25,92,24,125,92.43472222,22,-0.060531128,-0.03737627,1.014161926,6.8817188,-19.3481584,154.5411264,-16161.0319,-6666.438307,41567.48932
3026.87,30,26,87,30.4575,9225.25,92,24,125,92.43472222,23,-0.124984253,0.027565137,0.999025208,3.9215116,1.90735,-53.5889056,-14217.06221,1857.121103,41417.95319
3026.87,30,26,87,30.4575,9225.26,92,24,126,92.435,24,0.011246216,0.028053418,1.014161926,-5.3253212,-6.5460252,-105.514602,-13768.45382,8436.710823,39174.91124
3026.87,30,26,87,30.4575,9225.26,92,24,126,92.435,25,-0.058089722,-0.077903613,0.993165833,12.2985928,-9.6435616,-197.830342,16138.77218,16960.27023,41567.48932
3026.87,30,26,87,30.4575,9225.26,92,24,126,92.435,26,-0.030745972,-0.011009082,0.948732239,11.06263,31.8298568,-70.7550556,33933.57165,-5021.540877,37081.40542
3026.87,30,26,87,30.4575,9225.27,92,24,127,92.43527778,27,-0.090316284,-0.148704395,0.929200989,2.5634784,-10.4370192,-182.8462004,1783.303704,-35676.44753,33492.5383
3026.87,30,26,87,30.4575,9225.27,92,24,127,92.43527778,28,0.061539185,-0.052024707,1.001466614,17.8985724,9.8571848,9.689338,-21095.72419,-7414.118957,37829.08607
3026.86,30,26,86,30.45722222,9225.27,92,24,127,92.43527778,29,-0.093734253,-0.044212207,1.000978333,-5.34058,11.1999592,11.9934168,-12273.09252,3352.482403,42913.31449
3026.87,30,26,87,30.4575,9225.28,92,24,128,92.43555556,30,-0.107894409,-0.020286426,1.020509583,-8.0261288,11.8866052,-31.7230452,-11076.80348,-4872.004747,44707.74805
3026.87,30,26,87,30.4575,9225.28,92,24,128,92.43555556,31,-0.00682019,-0.082786426,1.004396301,-23.4680344,-15.2588,81.4667332,-14665.6706,-11002.98608,42016.09771
3026.87,30,26,87,30.4575,9225.29,92,24,129,92.43583333,33,-0.092269409,-0.032005176,0.977540833,-5.9204144,-5.1574744,-67.6575192,-14665.6706,-18778.86484,39324.44737
3026.87,30,26,87,30.4575,9225.29,92,24,129,92.43583333,34,-0.044417847,-0.092552051,0.977052551,9.8571848,-9.4909736,41.351348,-13319.84543,-25657.52682,36483.2609
3026.87,30,26,87,30.4575,9225.29,92,24,129,92.43583333,35,0.031265747,-0.079856738,1.009767395,17.089856,-4.3182404,94.0552432,-12123.55639,-23564.021,38277.69446
3026.87,30,26,87,30.4575,9225.3,92,24,130,92.43611111,36,0.019546997,0.07590498,1.030763489,6.8359424,-14.801036,89.7827792,10306.86311,-27302.42425,41717.02545
3026.87,30,26,87,30.4575,9225.3,92,24,130,92.43611111,37,0.018570435,-0.091575488,1.022950989,-0.3204348,-5.5236856,198.9900108,24811.86772,-6666.438307,44558.21192
3026.87,30,26,87,30.4575,9225.3,92,24,130,92.43611111,38,-0.011703003,-0.01393877,1.01172052,7.2174124,-13.0767916,190.5366356,-8534.689266,5745.060483,43212.38675
3026.86,30,26,86,30.45722222,9225.3,92,24,130,92.43611111,39,-0.084456909,-0.065696582,0.96093927,-10.8947832,-18.8751356,163.3301952,-6590.719576,-26106.13521,41417.95319
3026.86,30,26,86,30.45722222,9225.31,92,24,131,92.43638889,40,-0.017074097,0.002174512,0.951661926,-12.58851,-15.2588,95.5353468,17185.52509,-30592.21911,38726.30285
3026.86,30,26,86,30.45722222,9225.31,92,24,131,92.43638889,41,-0.075179565,-0.119895801,0.951661926,5.8288616,6.332402,-29.5868132,28550.27097,-21769.58744,36184.18864
3026.86,30,26,86,30.45722222,9225.32,92,24,132,92.43666667,42,-0.018050659,-0.060325488,0.985353333,13.046274,19.531264,-75.0580372,8961.037944,-31638.97202,38576.76672
3026.86,30,26,86,30.45722222,9225.32,92,24,132,92.43666667,43,-0.124495972,-0.046653613,0.995607239,1.4953624,22.0031896,-205.2461188,-13618.91769,-14890.92546,40520.73641
3026.86,30,26,86,30.45722222,9225.33,92,24,133,92.43694444,44,-0.069808472,-0.067161426,0.997072083,12.8479096,5.493168,-154.5869028,-7487.936356,10978.82503,43511.45901
3026.86,30,26,86,30.45722222,9225.33,92,24,133,92.43694444,46,-0.091781128,0.006569043,1.036134583,-5.9204144,17.9748664,-179.2603824,25260.47611,10231.14438,40819.80867
3026.86,30,26,86,30.45722222,9225.34,92,24,134,92.43722222,47,0.008316528,-0.030052051,1.026857239,-10.1013256,2.8839132,-160.4767996,21671.60899,-31040.8275,35436.50799
3026.86,30,26,86,30.45722222,9225.35,92,24,135,92.4375,48,0.022964966,0.002174512,1.000490051,-4.6386752,3.3264184,-126.4649344,-20348.04354,-16386.28676,35586.04412
3026.86,30,26,86,30.45722222,9225.35,92,24,135,92.4375,49,0.025894653,0.014869824,1.010743958,-16.6168332,7.1258596,-28.7475792,-21095.72419,-3077.571187,36782.33316
3026.86,30,26,86,30.45722222,9225.36,92,24,136,92.43777778,50,-0.111800659,-0.09987627,0.993165833,-9.689338,15.0604356,-21.2707672,-14665.6706,-12498.34738,40520.73641
3026.86,30,26,86,30.45722222,9225.36,92,24,136,92.43777778,51,-0.093734253,-0.070579395,0.972169739,9.3689032,7.705694,-63.5071256,-12422.62865,-1133.601497,43511.45901
3026.87,30,26,87,30.4575,9225.36,92,24,136,92.43777778,52,-0.029281128,-0.03737627,0.982423645,19.0735,16.479504,-85.5866092,-2104.635676,13520.93924,42913.31449
3026.87,30,26,87,30.4575,9225.37,92,24,137,92.43805556,53,-0.036605347,-0.012473926,0.997072083,3.0212424,15.8081168,-36.8194844,20923.92834,16362.12571,39174.91124
3026.87,30,26,87,30.4575,9225.37,92,24,137,92.43805556,54,-0.063460815,-0.062766895,0.970216614,3.6315944,0.0457764,-145.797834,36625.22199,-6217.829917,35586.04412
3026.87,30,26,87,30.4575,9225.37,92,24,137,92.43805556,55,-0.03807019,-0.090598926,1.020997864,19.8211812,24.2767508,-188.9954968,15391.09153,-31190.36363,35586.04412
3026.87,30,26,87,30.4575,9225.38,92,24,138,92.43833333,56,-0.062484253,-0.126731738,1.024904114,-4.7912632,26.2756536,-218.0635108,-11076.80348,-18928.40097,40670.27254
3026.88,30,26,88,30.45777778,9225.38,92,24,138,92.43833333,57,0.022476685,-0.077415332,0.994630676,-16.174328,16.4947628,-154.5258676,2830.056614,9333.927603,44408.67579
3026.88,30,26,88,30.45777778,9225.38,92,24,138,92.43833333,59,-0.008285034,-0.071555957,0.969728333,-16.7236448,17.1966676,-61.7523636,20026.71156,810.3681929,43511.45901
3026.88,30,26,88,30.45777778,9225.39,92,24,139,92.43861111,0,-0.059066284,-0.077903613,0.94922052,-1.4648448,12.5732512,-3.509524,25858.62063,-4872.004747,41717.02545
3026.88,30,26,88,30.45777778,9225.39,92,24,139,92.43861111,1,0.013199341,-0.07643877,1.001954895,12.6190276,14.190684,4.3640168,28251.19871,-16834.89515,38576.76672
3026.88,30,26,88,30.45777778,9225.4,92,24,140,92.43888889,2,-0.052230347,-0.074485645,1.023927551,16.2811396,17.2577028,22.9034588,30793.31292,-18928.40097,36931.86929
3026.88,30,26,88,30.45777778,9225.4,92,24,140,92.43888889,3,-0.110335815,0.002662793,1.001466614,9.460456,-4.882816,42.3279112,34382.18004,-10554.37769,35286.97186
3026.89,30,26,89,30.45805556,9225.41,92,24,141,92.43916667,4,-0.042464722,0.009987012,1.002931458,-3.2348656,-10.7421952,-60.9741648,29597.02388,-13844.17255,39174.91124
3026.89,30,26,89,30.45805556,9225.41,92,24,141,92.43916667,5,-0.006331909,0.02902998,1.006349426,-12.2222988,-16.555798,-74.1425092,16587.38057,-25807.06295,40819.80867
3026.89,30,26,89,30.45805556,9225.41,92,24,141,92.43916667,6,-0.00291394,-0.049583301,0.963868958,-10.4980544,-7.9803524,-46.8597748,-2852.316326,-29096.85781,37230.94155
3026.89,30,26,89,30.45805556,9225.41,92,24,141,92.43916667,7,-0.008773315,-0.071555957,0.939454895,-10.2844312,0.9765632,131.8665496,15391.09153,-35526.9114,34090.68282
